refnames_all,orgs,dist_img,dst_type,dmos_std,dmos_new,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
paintedhouse.bmp,0,img210.bmp,jp2k,2.633904413720648,26.665408082124763,0.03692480000000001,0.07851828,9.369721,8.8762874603,2.912148,2.108111,2.245649,2.682766,3.808029
lighthouse2.bmp,0,img211.bmp,jp2k,1.7101969632604894,7.2053067303106335,0.00625108,0.03389092,3.47789,3.3924114704,1.420672,1.120931,1.210632,1.39793,1.653454
house.bmp,0,img212.bmp,jp2k,1.6260179423028869,5.5443651518750485,0.00585645,0.02885563,3.281082,3.0926356316,1.204015,0.905219,0.975795,1.165956,1.470294
sailing1.bmp,0,img213.bmp,jp2k,2.802598234737501,76.06673091499994,0.26041695,0.29690998,38.769783000000004,36.6830482483,11.769212,7.656885,8.499878,10.86695,15.940807
sailing1.bmp,0,img214.bmp,jp2k,2.2179315446564023,7.692346791817004,0.01466525,0.05287761,4.48165,4.8229908943,1.668014,1.223497,1.3231,1.601476,2.079466
paintedhouse.bmp,0,img215.bmp,jp2k,2.4234143510179917,73.31007213059178,0.27372763,0.26420079,34.992672,28.4729194641,10.761912,7.493923,8.18252,10.232677,13.870538
building2.bmp,0,img216.bmp,jp2k,2.4773827058171207,12.116677268629225,0.02276367,0.05875975,5.598301,5.1354541779,1.955232,1.447354,1.545895,1.857361,2.462441
stream.bmp,0,img217.bmp,jp2k,2.353186873596618,10.13926391720382,0.02945474,0.06763614,5.237325,5.1333031654,2.033739,1.588267,1.686389,1.957301,2.457526
studentsculpture.bmp,0,img218.bmp,jp2k,3.811279498083092,67.96320399587412,0.45605461,0.32755399,46.27787,37.9633560181,12.697431,8.998924,9.642537,11.821591,16.628165
ocean.bmp,0,img219.bmp,jp2k,2.9609792853145285,72.24909155691115,0.1591122,0.24032969,30.021684999999998,26.3104915619,7.931092,5.561503,6.02883,7.360708,10.403736
plane.bmp,0,img220.bmp,jp2k,2.56415220294014,70.83986290434612,0.11502294,0.23191404,32.765182,28.2636737823,9.891703,5.656126,6.835394,9.551385,13.288331
sailing4.bmp,0,img221.bmp,jp2k,2.2246402940534207,64.72585217139644,0.16132499,0.22928068,24.782873000000002,20.0679168701,7.847918,5.510277,5.959003,7.382218,10.202532
buildings.bmp,0,img222.bmp,jp2k,2.8937260119214416,31.27751399241848,0.04089298,0.11438439,9.618162,10.2606697083,3.271332,2.178596,2.404848,3.089527,4.319621
bikes.bmp,0,img225.bmp,jp2k,2.3272478939092798,82.73289778928405,0.78036429,0.3998983,72.315224,70.2235488892,23.095252,15.436986,16.76148,21.19503,31.329248
womanhat.bmp,0,img226.bmp,jp2k,2.1715936918996186,55.52000519338216,0.11010267,0.19255363,30.823532,24.0495052338,7.479639,4.931864,5.411936,6.92558,10.101399
statue.bmp,0,img227.bmp,jp2k,2.804051036657024,70.88031632329826,0.203349,0.21946436,44.528046,32.630191803,10.821291,7.040316,7.790222,10.078324,14.595326
womanhat.bmp,0,img1.bmp,jpeg,2.8697739830451456,52.92435457391396,0.07191565,0.15208282,10.620214,13.760594368,4.408314,3.447399,3.565718,3.986965,5.67226
churchandcapitol.bmp,0,img2.bmp,jpeg,3.2737263141283113,33.283198045948446,0.02509748,0.08967152,5.0734580000000005,7.1820383072,2.340357,1.703851,1.7621,2.041815,3.217157
churchandcapitol.bmp,0,img4.bmp,jpeg,2.184182829572506,87.8267449661924,0.22782159,0.25626244,19.36705,21.2963085175,8.91609,6.651142,7.04844,8.460032,11.2398
ocean.bmp,0,img8.bmp,jpeg,2.6446998758866136,14.344775300339105,0.01324492,0.05899229,3.199396,3.5090286732,1.414809,1.257303,1.287273,1.379146,1.578007
rapids.bmp,0,img9.bmp,jpeg,2.6236433986699867,59.740324313494646,0.09431410000000001,0.16663203,13.308432999999999,11.2282934189,4.272207,3.591056,3.702373,4.066571,5.047678
statue.bmp,0,img11.bmp,jpeg,2.882487390399424,53.951334760512935,0.09595924,0.15678505,12.446,13.067284584,4.896314,4.027615,4.182155,4.687181,5.819605
statue.bmp,0,img13.bmp,jpeg,3.261394183877893,-0.1946068687639695,0.00186427,0.01636824,1.5674860000000002,1.3204042912,0.617777,0.533453,0.553456,0.605966,0.693908
carnivaldolls.bmp,0,img14.bmp,jpeg,1.7776278919992186,4.3268561206949565,0.00214772,0.01894436,3.137279,2.6397740841,0.904589,0.580548,0.638976,0.849564,1.225228
sailing4.bmp,0,img15.bmp,jpeg,4.030891839187029,41.36730112939379,0.04177046,0.11011885,6.14786,5.7733044624,2.60191,2.242908,2.312679,2.527167,2.965884
stream.bmp,0,img16.bmp,jpeg,5.366524870664442,47.802510847163155,0.10410630000000001,0.18291219,8.643299,9.0402183533,3.878232,3.31363,3.417646,3.746115,4.470934
plane.bmp,0,img17.bmp,jpeg,2.6006946622051887,4.495168881480339,0.00196741,0.01635015,1.458895,1.2210484743,0.548776,0.442348,0.469262,0.536528,0.640538
monarch.bmp,0,img18.bmp,jpeg,3.2291435448165497,47.28587171756399,0.07907921,0.11827203,13.253491,19.8961372375,6.480529,4.415057,4.738922,5.944281,8.758385
churchandcapitol.bmp,0,img21.bmp,jpeg,3.0427932042344774,50.1232463479616,0.04962586,0.1257344,6.611957,8.525396347,3.172952,2.544604,2.635146,2.950781,3.93293
paintedhouse.bmp,0,img23.bmp,jpeg,1.7452054819025948,79.95944789006505,0.17426873,0.20935539,16.697279,17.7743549347,6.568372,5.349496,5.575515,6.262681,7.866921
caps.bmp,0,img24.bmp,jpeg,3.577763234956944,12.56494613089226,0.00715743,0.03646737,4.036976,3.0978145599,1.248137,1.073378,1.102612,1.197711,1.444089
plane.bmp,0,img25.bmp,jpeg,3.0337676548396915,35.4156346289015,0.02316049,0.08731969,5.168076999999999,5.1567802429,2.165025,1.775525,1.886506,2.127252,2.481319
flowersonih35.bmp,0,img27.bmp,jpeg,2.916447408646229,34.315394671086715,0.03597067,0.09477976,5.195151999999999,6.1154155731,2.34106,2.010645,2.064431,2.229192,2.729558
bikes.bmp,0,img29.bmp,jpeg,2.2226731538222806,63.69072946989886,0.26247703,0.27153072,21.641273,29.3348579407,9.472692,6.937826,7.316432,8.635498,12.466147
ocean.bmp,0,img30.bmp,jpeg,1.3527374543391228,6.601376948035168,0.0011863,0.01054125,1.171662,1.0584756136,0.500957,0.414119,0.435918,0.492188,0.574764
parrots.bmp,0,img32.bmp,jpeg,2.8997606633711066,33.49425871523598,0.03261474,0.07497515,8.816927,6.7960906029,2.888506,2.434182,2.509877,2.762801,3.392841
manfishing.bmp,0,img33.bmp,jpeg,3.0677369501020832,42.614722076241115,0.05077767,0.11081884,6.498094,6.292195797,2.732039,2.384854,2.4505,2.649866,3.09575
rapids.bmp,0,img35.bmp,jpeg,2.5071432342822457,75.29290636099797,0.18063566,0.23228217,16.785104999999998,17.842672348,6.667087,5.500716,5.706584,6.375719,7.918959
building2.bmp,0,img36.bmp,jpeg,3.1019404541242093,72.05750190482459,0.22590077,0.26316234,21.40016,19.7225933075,7.392052,5.837028,6.094957,6.983273,9.097926
sailing4.bmp,0,img37.bmp,jpeg,2.2853597897375084,64.6263889750084,0.11373003,0.19756213,12.480967999999999,12.1481876373,5.368191,4.391699,4.598245,5.21902,6.287307
sailing3.bmp,0,img38.bmp,jpeg,2.702219642052051,18.02857959226172,0.00947811,0.04710581,3.714382,2.9684317112,1.364968,1.19421,1.230472,1.333259,1.531172
dancers.bmp,0,img39.bmp,jpeg,3.409570236373633,50.40120766199397,0.07092728,0.16194583,11.410149,11.0655555725,3.763495,3.081474,3.180888,3.504622,4.604974
plane.bmp,0,img40.bmp,jpeg,2.257680052582808,12.654106278200905,0.00664223,0.03968924,3.290424,2.4732522964,1.086056,0.882333,0.939544,1.065979,1.252646
dancers.bmp,0,img41.bmp,jpeg,4.19826586140564,59.87396522983406,0.12863954,0.22386972,16.103724,15.3904123306,5.664684,4.359088,4.543901,5.215366,7.234784
buildings.bmp,0,img43.bmp,jpeg,3.0781338576987416,41.47905246219578,0.07386543,0.15630543,9.188155,8.8404550552,3.740923,3.020039,3.148719,3.575221,4.498828
lighthouse.bmp,0,img44.bmp,jpeg,2.6194324436690546,38.188770593920424,0.06113674,0.14772837,9.513603,8.6777248383,3.446743,2.923944,3.025193,3.322461,3.992575
studentsculpture.bmp,0,img45.bmp,jpeg,3.284596770641428,34.439397588231365,0.05173407,0.11696363,5.681733,5.7798266411,2.572089,2.283249,2.335394,2.500234,2.88064
cemetry.bmp,0,img46.bmp,jpeg,3.4871060159320875,72.81442149222269,0.25451181,0.26935625,22.142975,20.8756847382,8.356204,6.57568,6.876191,7.90645,10.285972
sailing4.bmp,0,img47.bmp,jpeg,3.0073042395897875,48.5281572537932,0.06335686,0.14328543,7.5357080000000005,7.9980015755,3.438987,2.900225,3.009264,3.334488,3.97321
coinsinfountain.bmp,0,img49.bmp,jpeg,2.505835919856646,32.754563027118,0.05629277,0.11876424,7.718482000000001,6.8481502533,2.866181,2.503164,2.569122,2.77472,3.2547
house.bmp,0,img50.bmp,jpeg,2.8751390424864485,57.08857633912255,0.11971257,0.19850803,11.705327,14.0024557114,5.6814,4.431407,4.640647,5.420829,6.982724
house.bmp,0,img51.bmp,jpeg,2.9528135760301586,28.94499560527225,0.03795128,0.10045815,6.520398,6.2846698761,2.367717,2.093139,2.139131,2.282923,2.681097
studentsculpture.bmp,0,img53.bmp,jpeg,2.9558738383581504,10.226303647528617,0.00828766,0.04406731,2.366371,2.3914952278,1.000936,0.875613,0.899993,0.974543,1.128272
cemetry.bmp,0,img55.bmp,jpeg,2.100260331354864,33.240480634782365,0.04148329,0.10235348,4.983869,4.8212680817,2.238782,1.991939,2.043151,2.191798,2.481398
paintedhouse.bmp,0,img56.bmp,jpeg,3.0742193353771365,32.009866412702586,0.04501843,0.10082924,6.746633999999999,6.2523756027,2.58104,2.247882,2.31307,2.503794,2.926255
lighthouse.bmp,0,img57.bmp,jpeg,1.859122352249712,-2.640015016409613,0.00258566,0.02077492,1.581241,1.3945298195,0.682879,0.585152,0.610001,0.671318,0.767318
woman.bmp,0,img58.bmp,jpeg,2.185004363282337,10.554131539493454,0.0045162,0.03559494,2.118429,1.8743958473,0.832433,0.695098,0.725632,0.8121,0.959566
studentsculpture.bmp,0,img59.bmp,jpeg,3.0575727852099317,33.58553766172936,0.04568654,0.10834193,5.605457,5.3339500427,2.374555,2.107325,2.154693,2.30408,2.664893
building2.bmp,0,img60.bmp,jpeg,2.722625711100326,45.8290134752761,0.09903639,0.17225416,9.946589999999999,10.299077034,4.009842,3.360928,3.470282,3.829804,4.72944
dancers.bmp,0,img61.bmp,jpeg,3.1774723696327967,9.1741835265355,0.00472459,0.03394428,3.701772,2.7183310986,0.949666,0.711446,0.756376,0.895163,1.197461
building2.bmp,0,img62.bmp,jpeg,3.5383029793830225,67.8377118059761,0.22590077,0.26316234,21.40016,19.7225933075,7.392052,5.837028,6.094957,6.983273,9.097926
caps.bmp,0,img63.bmp,jpeg,3.8910247257236814,30.00260877004913,0.02840831,0.0853935,8.639958,6.4432373047,2.6362,2.195109,2.273122,2.532519,3.102958
lighthouse2.bmp,0,img64.bmp,jpeg,2.6241126480364065,3.2142639437019938,0.00333445,0.0278395,2.035382,1.9263771772,0.820844,0.705011,0.734766,0.808417,0.919349
woman.bmp,0,img65.bmp,jpeg,2.803615407414995,53.38597873417673,0.1231315,0.18798453,12.070528999999999,13.0266628265,5.27121,4.07148,4.25793,4.988997,6.566702
sailing2.bmp,0,img67.bmp,jpeg,2.638941570397618,21.662276200071243,0.01557154,0.06113832,5.407264,4.4578995705,1.896564,1.672614,1.716191,1.843517,2.129984
lighthouse2.bmp,0,img69.bmp,jpeg,4.138204290624474,48.86921270308122,0.05730691,0.11866469,8.756627,9.6000165939,4.313006,3.229704,3.398491,4.079544,5.460983
statue.bmp,0,img70.bmp,jpeg,2.7892618663817554,-0.12771347553550072,0.0026815000000000003,0.02141031,1.948957,1.6261130571,0.721131,0.62986,0.649901,0.705146,0.808346
sailing1.bmp,0,img71.bmp,jpeg,3.1638988100136882,16.917691044533527,0.02112812,0.07320768,4.205756,3.8352427483,1.684583,1.468991,1.516949,1.64775,1.889051
parrots.bmp,0,img72.bmp,jpeg,2.155322084830696,12.004960528290615,0.00491485,0.027642400000000004,2.819443,2.2346160412,1.095514,0.992844,1.014241,1.075495,1.196806
coinsinfountain.bmp,0,img73.bmp,jpeg,3.221226956823516,36.604170671940494,0.08522904,0.15174832,9.733663,9.4568109512,3.716027,3.157175,3.255099,3.569121,4.323861
flowersonih35.bmp,0,img74.bmp,jpeg,3.0537793405495863,5.51411590094478,0.00343537,0.0285902,2.208585,1.9478091002,0.751291,0.613104,0.639355,0.721853,0.892665
house.bmp,0,img75.bmp,jpeg,3.3954877909580623,51.396037516206206,0.09788041,0.1735784,9.923738,8.7851934433,4.310766,3.698001,3.814638,4.184858,4.932802
bikes.bmp,0,img77.bmp,jpeg,2.656321318748371,53.2796828380246,0.14468589,0.20031878,16.303151999999997,13.0112009048,5.588996,4.489434,4.67826,5.324898,6.763829
cemetry.bmp,0,img78.bmp,jpeg,4.172001262784754,72.32423365260935,0.25451181,0.26935625,22.142975,20.8756847382,8.356204,6.57568,6.876191,7.90645,10.285972
flowersonih35.bmp,0,img79.bmp,jpeg,2.5940135058047225,89.53004585169111,0.36791593,0.31166894,27.827003,27.7251968384,11.916812,8.83802,9.444451,11.489222,14.816764
carnivaldolls.bmp,0,img80.bmp,jpeg,2.9059702715219475,67.77811693105684,0.1185308,0.17542778,23.613037,16.6301136017,5.793953,4.330984,4.553113,5.331247,7.497499
bikes.bmp,0,img81.bmp,jpeg,2.7441793693859338,43.03955573949191,0.08905109,0.15292398,10.450706,11.1497554779,4.033804,3.227981,3.353151,3.79635,4.951913
sailing3.bmp,0,img83.bmp,jpeg,3.3577533828242148,28.507933641096496,0.01937242,0.06885716,5.667345,4.567050457,1.948378,1.700253,1.746281,1.886388,2.212465
buildings.bmp,0,img84.bmp,jpeg,2.705100932724644,46.14680872343399,0.07386543,0.15630543,9.188155,8.8404550552,3.740923,3.020039,3.148719,3.575221,4.498828
stream.bmp,0,img85.bmp,jpeg,4.154673534646397,64.18240178201884,0.16814139,0.23866687,14.582246,15.545422554,5.748233,4.660752,4.840145,5.446294,6.958259
lighthouse.bmp,0,img86.bmp,jpeg,2.4898168965574943,42.57624280517876,0.0730637,0.16443649,8.382810000000001,8.7977313995,3.851723,3.236011,3.358113,3.721729,4.475328
womanhat.bmp,0,img89.bmp,jpeg,2.2646749139218243,36.28464855780785,0.03976891,0.1135279,9.570508,6.5971136093,2.873707,2.462288,2.534615,2.7679,3.318607
buildings.bmp,0,img90.bmp,jpeg,2.478979249445216,42.04320025216914,0.07386543,0.15630543,9.188155,8.8404550552,3.740923,3.020039,3.148719,3.575221,4.498828
paintedhouse.bmp,0,img91.bmp,jpeg,2.5901862665810085,78.97568682896501,0.17426873,0.20935539,16.697279,17.7743549347,6.568372,5.349496,5.575515,6.262681,7.866921
manfishing.bmp,0,img92.bmp,jpeg,3.467134337100712,48.374698862001935,0.09073028,0.15327546,10.391860000000001,10.4563884735,3.950731,3.328076,3.435106,3.768661,4.648426
manfishing.bmp,0,img93.bmp,jpeg,4.147144131494866,58.58968413933341,0.1407954,0.19752247,13.126885999999999,14.1376953125,5.5637,4.523707,4.70196,5.275455,6.713684
monarch.bmp,0,img94.bmp,jpeg,2.9211049918796785,14.62195076567486,0.01103003,0.04412757,6.9852929999999995,6.0439276695,1.911872,1.455425,1.499539,1.676899,2.559177
monarch.bmp,0,img96.bmp,jpeg,2.384027985904761,3.9212125972238567,0.00159188,0.01713924,2.826406,2.4457621574,0.741935,0.576645,0.597998,0.660055,0.967753
lighthouse2.bmp,0,img97.bmp,jpeg,1.9502872541544567,5.308643571535106,0.00244507,0.02425127,1.6805400000000001,1.6618003845,0.725158,0.610052,0.641115,0.714832,0.819526
ocean.bmp,0,img98.bmp,jpeg,2.957743526264003,19.871604986952036,0.01495026,0.06404345,3.6432849999999997,3.1123592854,1.489993,1.32713,1.358852,1.455628,1.655498
sailing2.bmp,0,img99.bmp,jpeg,2.0669162028899035,42.27140041690989,0.05511042,0.11865373,8.487122,8.333108902,3.976838,3.304297,3.430876,3.836797,4.662842
stream.bmp,0,img100.bmp,jpeg,3.6578676381401936,81.2026938220347,0.30055766,0.31477357,20.64275,24.7495155334,8.923206,7.198853,7.502027,8.493673,10.773919
coinsinfountain.bmp,0,img101.bmp,jpeg,3.0163844442524246,10.252515880885852,0.00896499,0.04023948,3.4634080000000003,2.7367138863,1.122444,0.959665,0.987896,1.07882,1.300616
sailing1.bmp,0,img102.bmp,jpeg,2.940613305971161,14.726130517984881,0.02086286,0.07246523,3.972051,3.577227354,1.679599,1.468349,1.51603,1.645404,1.877363
parrots.bmp,0,img103.bmp,jpeg,3.467280802582761,37.78061796136218,0.03757003,0.08090479,9.002641,7.1603765488,3.075101,2.593052,2.672623,2.936921,3.615758
carnivaldolls.bmp,0,img104.bmp,jpeg,2.2892371460477925,67.40278120147042,0.1185308,0.17542778,23.613037,16.6301136017,5.793953,4.330984,4.553113,5.331247,7.497499
caps.bmp,0,img105.bmp,jpeg,3.169806532837332,33.96635629198161,0.02582053,0.07999419,7.4634279999999995,6.1196475029,2.515122,2.085361,2.161228,2.414706,2.969434
sailing1.bmp,0,img106.bmp,jpeg,2.6960966252719563,3.2197367648266635,0.00167664,0.01486427,1.432866,1.287478447,0.529083,0.431452,0.455288,0.517489,0.614472
womanhat.bmp,0,img107.bmp,jpeg,1.627468483273525,25.838179142983087,0.0250544,0.08997159,6.888269,6.0768866539,2.284062,1.914716,1.96974,2.155048,2.727397
sailing3.bmp,0,img108.bmp,jpeg,3.700266441499402,53.61612003847755,0.06085082,0.12103828,8.595500999999999,8.8663005829,3.920079,3.196251,3.309992,3.718106,4.732139
rapids.bmp,0,img110.bmp,jpeg,3.058439180149158,40.31319279513049,0.03062913,0.08893345,7.534860000000001,5.7418384552,2.17739,1.856879,1.905331,2.068124,2.558715
sailing2.bmp,0,img111.bmp,jpeg,1.9241405479981908,36.93677274719239,0.03174736,0.08626373,7.5529020000000004,6.5015711784,2.733677,2.384772,2.448996,2.643796,3.108238
woman.bmp,0,img116.bmp,jpeg,2.7552669740337303,8.406881996436613,0.00322924,0.02915013,1.9959759999999998,1.6667553186,0.722635,0.591785,0.621485,0.704552,0.841867
cemetry.bmp,0,img117.bmp,jpeg,2.6004260918516118,24.492692678265385,0.01462416,0.05872436,3.182091,2.7971253395,1.299912,1.145513,1.178329,1.271707,1.449699
dancers.bmp,0,img119.bmp,jpeg,2.781318877760069,36.46779215661733,0.02018965,0.07926515,6.511923,4.3380627632,1.835342,1.475279,1.541587,1.757009,2.20743
house.bmp,0,img120.bmp,jpeg,1.9983014710773483,13.720589197831565,0.00891355,0.043490499999999994,2.74122,2.2461817265,1.124449,0.999447,1.025221,1.100859,1.247266
sailing1.bmp,0,img121.bmp,jpeg,3.729769060184537,46.66155445738275,0.050473500000000004,0.1235702,7.69343,7.3396611214,2.891517,2.406421,2.493932,2.771494,3.409125
sailing2.bmp,0,img124.bmp,jpeg,2.747681733152868,91.8585232966015,0.34914759,0.3126811,44.500343,39.4553222656,14.896509,11.056648,11.868576,14.423762,18.397191
caps.bmp,0,img126.bmp,jpeg,1.7633892330404481,91.83072941409384,0.32642699,0.29230655,40.663585999999995,50.9730148315,18.733947,13.426861,14.402578,17.706181,24.093084
studentsculpture.bmp,0,img127.bmp,jpeg,2.3831145405554492,90.06909938102646,0.52262122,0.37224865,36.36515,40.5642700195,13.484363,10.164528,10.66371,12.439218,17.35016
cemetry.bmp,0,img128.bmp,jpeg,2.227041117454034,52.32392778595445,0.09254823,0.15866686,9.864725,9.2613744736,3.755458,3.23779,3.333761,3.629557,4.303055
coinsinfountain.bmp,0,img129.bmp,jpeg,3.6827224155835903,76.55613665524052,0.24463038,0.26897448,20.34486,19.2795658112,7.767235,6.307436,6.573665,7.41665,9.31139
statue.bmp,0,img130.bmp,jpeg,2.0010534892339966,11.018019466557467,0.00801178,0.04195767,3.39941,2.7415072918,1.180512,1.045153,1.071592,1.150492,1.319451
lighthouse.bmp,0,img131.bmp,jpeg,1.9575808208464127,89.84228100588447,0.42582859,0.37119164,39.744267,70.1236190796,19.974631,12.058901,12.942007,16.834118,30.147766
churchandcapitol.bmp,0,img132.bmp,jpeg,1.7955540013952156,11.715638159970881,0.00698149,0.04205644,3.129773,2.4672853947,1.029701,0.870514,0.901204,0.995608,1.192292
flowersonih35.bmp,0,img134.bmp,jpeg,3.755040327146809,72.35535092106369,0.12874538,0.18560155,12.648181,11.6409626007,5.116113,4.267358,4.42503,4.934003,5.989305
manfishing.bmp,0,img135.bmp,jpeg,2.9431631435016703,8.62310279882778,0.00649023,0.03475009,2.901135,2.5272033215,0.959492,0.799538,0.830825,0.926019,1.121633
stream.bmp,0,img137.bmp,jpeg,2.353728560748593,9.808299742983456,0.01988207,0.06667958,3.770621,3.0406816006,1.450334,1.274484,1.312929,1.421351,1.616721
womanhat.bmp,0,img138.bmp,jpeg,2.538169463837766,94.52975239220281,0.47480959,0.352247,49.413631,56.0956954956,20.186639,14.587734,15.745584,19.270236,25.544096
lighthouse2.bmp,0,img141.bmp,jpeg,3.299328133299746,14.731573993200831,0.00861684,0.04155307,3.169167,2.6713986397,1.307544,1.141347,1.179077,1.283024,1.460531
ocean.bmp,0,img143.bmp,jpeg,2.4151567485142578,6.837113454327478,0.00562465,0.03393515,2.317206,2.1095428467,0.95012,0.833541,0.85633,0.924886,1.069143
sailing2.bmp,0,img144.bmp,jpeg,2.4876598335159223,8.547930933970449,0.00411299,0.03298479,2.337647,2.1809911728,0.962813,0.845488,0.874063,0.94687,1.067507
sailing3.bmp,0,img145.bmp,jpeg,2.4918778859861668,100.24091440063673,0.42438558,0.31674766,45.923248,40.0882949829,17.48072,12.565456,13.587383,16.883595,21.971182
rapids.bmp,0,img146.bmp,jpeg,2.6621708940326743,26.185666958535705,0.01276959,0.05275536,3.8620980000000005,3.4893245697,1.391619,1.184698,1.219909,1.332859,1.622089
house.bmp,0,img147.bmp,jpeg,2.435099812407334,100.91708991281492,0.50309585,0.39720814,48.322262,71.930847168,20.580403,12.328942,13.261183,17.44829,31.031735
manfishing.bmp,0,img148.bmp,jpeg,3.2862535269716924,92.90511853394918,0.41594491,0.32220442,37.805668,35.7905426025,14.250856,10.205704,11.031511,13.644786,18.076272
parrots.bmp,0,img149.bmp,jpeg,2.121779676353792,63.468634087583865,0.11557676,0.1508385,16.714678,16.3436145782,6.594987,5.054022,5.325996,6.265096,8.193868
woman.bmp,0,img150.bmp,jpeg,3.3574541036392747,27.26197443015057,0.02058521,0.07916448,4.0349260000000005,3.9535439014,1.706404,1.466086,1.511176,1.652672,1.955364
house.bmp,0,img151.bmp,jpeg,2.8237104011654415,8.066866303180433,0.00549071,0.03199816,2.2738490000000002,2.1075599194,0.92129,0.794624,0.818714,0.891995,1.05316
paintedhouse.bmp,0,img152.bmp,jpeg,3.9896374303903808,55.044428947894275,0.08862326,0.14758607,11.114672,12.8109912872,4.362283,3.440198,3.567891,4.00379,5.515169
womanhat.bmp,0,img154.bmp,jpeg,2.029279330831212,97.50877362944289,0.45534825,0.34406272,49.390862,56.0961532593,20.00358,14.349801,15.516337,19.058241,25.436161
ocean.bmp,0,img156.bmp,jpeg,2.9762754362816874,59.64918850292218,0.09393593,0.17680642,10.036819,10.2642402649,4.621525,3.828615,3.974608,4.456542,5.433424
buildings.bmp,0,img157.bmp,jpeg,1.527514614195095,13.703159478546445,0.01057807,0.05157426,3.519764,2.8025727272,1.220807,1.015614,1.062226,1.190043,1.410151
caps.bmp,0,img159.bmp,jpeg,2.8002934998489564,91.34350033825855,0.32642699,0.29230655,40.663585999999995,50.9730148315,18.733947,13.426861,14.402578,17.706181,24.093084
house.bmp,0,img160.bmp,jpeg,2.6854640623452157,95.51848457226141,0.50309585,0.39720814,48.322262,71.930847168,20.580403,12.328942,13.261183,17.44829,31.031735
lighthouse.bmp,0,img161.bmp,jpeg,2.323886289962372,90.43420904041339,0.40665995,0.36240078,39.716473,70.121711731,19.888286,11.884442,12.777635,16.741077,30.146146
buildings.bmp,0,img162.bmp,jpeg,2.875596952361634,88.14234661943544,0.32749320000000004,0.30070462,34.623692,34.6359977722,13.079277,9.329153,10.068278,12.522426,16.647127
buildings.bmp,0,img163.bmp,jpeg,2.708679328961954,28.82198937397437,0.02765067,0.0896453,4.423793,5.3476243019,1.989992,1.674645,1.738062,1.924052,2.307862
ocean.bmp,0,img164.bmp,jpeg,3.2522598419391464,108.77257436149551,0.47456202,0.36301475,41.136185,38.8754730225,16.991723,13.211994,14.012381,16.473515,20.489272
plane.bmp,0,img165.bmp,jpeg,2.7045841028122157,58.33517061917775,0.05395553,0.14499957,9.976617,9.893573761,3.957799,3.012081,3.239355,3.814129,4.819914
sailing4.bmp,0,img166.bmp,jpeg,3.213424861600992,95.0385986077363,0.48907566,0.36860027,52.746432999999996,38.8801002502,15.951205,12.200035,12.892389,15.191887,19.769339
woman.bmp,0,img167.bmp,jpeg,3.3343271183336856,75.99002346051728,0.29787947,0.28165791,23.653465,22.8650627136,8.836852,6.978252,7.317656,8.440364,10.752537
womanhat.bmp,0,img168.bmp,jpeg,1.9453193002931417,11.312092615683751,0.00641098,0.04047103,2.998549,2.3641283512,1.073388,0.948193,0.973995,1.04894,1.197228
monarch.bmp,0,img170.bmp,jpeg,2.545848931622273,83.55329291418636,0.34516159,0.26598296,41.367725,52.5902748108,19.441876,12.94363,14.483516,18.940854,24.901257
building2.bmp,0,img171.bmp,jpeg,2.3673980657691747,18.143107738796367,0.01410143,0.05653633,3.622239,2.9491221905,1.291414,1.112703,1.148469,1.254628,1.471144
manfishing.bmp,0,img174.bmp,jpeg,3.0611349191629764,19.465821038563053,0.01886534,0.0618885,4.552575,3.6635658741,1.561949,1.356961,1.397946,1.519819,1.768082
sailing1.bmp,0,img175.bmp,jpeg,4.153532408677105,70.5024438489717,0.17490361,0.24455932,17.636862,17.1880836487,7.25562,5.787472,6.086192,6.990097,8.690572
carnivaldolls.bmp,0,img176.bmp,jpeg,1.9280346963119803,90.00784725087408,0.33300595,0.30018575,34.066761,30.0273685455,11.022096,8.464696,8.919329,10.391391,13.755567
sailing2.bmp,0,img177.bmp,jpeg,2.7124638733217408,89.89062469317183,0.32648618,0.29751361,44.119534,39.4265441895,14.311137,10.560661,11.345382,13.828845,17.759184
monarch.bmp,0,img178.bmp,jpeg,2.3253639253337752,25.22278582613156,0.01802751,0.05555409,6.849605,8.7501382828,2.606911,1.862007,1.925518,2.22124,3.673973
studentsculpture.bmp,0,img180.bmp,jpeg,2.2952102592918444,91.24663994961544,0.52262122,0.37224865,36.36515,40.5642700195,13.484363,10.164528,10.66371,12.439218,17.35016
lighthouse2.bmp,0,img181.bmp,jpeg,2.3373325819894406,78.16782270134613,0.19673708,0.23357634,24.169407,25.9976921082,12.590274,8.817661,9.585322,12.090168,16.095331
bikes.bmp,0,img183.bmp,jpeg,2.1487625779102317,84.88609788754107,0.51928752,0.36158507,47.39658,40.5504302979,16.415292,11.541922,12.474185,15.699259,21.072432
coinsinfountain.bmp,0,img184.bmp,jpeg,1.870055366270666,92.5252089512462,0.47863965,0.36405468,45.505173,36.0976867676,12.97055,9.895712,10.417972,12.161204,16.332473
stream.bmp,0,img185.bmp,jpeg,3.3389693079266247,26.71821304692204,0.04509592,0.11007741,6.019703,5.0926837921,2.220406,1.986064,2.034369,2.175202,2.451648
