ref_img,dist_img,dst_type,dst_lev,var,mos,DSSIM,SSIMULACRA,Butteraugli
i06.bmp,i06_18_2.bmp,18,2,0.17635,4.36111,0.00310104,0.0058741999999999996,9.78856
i06.bmp,i06_18_3.bmp,18,3,0.12897,3.88889,0.00597135,0.01079523,15.441714000000001
i06.bmp,i06_18_4.bmp,18,4,0.16505999999999998,3.72973,0.01166021,0.02097864,20.291183
i06.bmp,i06_18_5.bmp,18,5,0.17572000000000002,3.78378,0.0227722,0.03929775,36.965763
i06.bmp,i06_19_1.bmp,19,1,0.14164000000000002,5.33333,0.01286713,0.12500185,6.536279
i06.bmp,i06_19_2.bmp,19,2,0.16057000000000002,5.27027,0.02455285,0.18474738,8.383544
i06.bmp,i06_19_3.bmp,19,3,0.16192,4.94595,0.04414881,0.24670217,12.516767999999999
i06.bmp,i06_19_4.bmp,19,4,0.16111,4.19444,0.07906464,0.32083237,15.589685999999999
i06.bmp,i06_19_5.bmp,19,5,0.11117,3.59459,0.13964226,0.39857266,22.029091
i06.bmp,i06_20_1.bmp,20,1,0.14844000000000002,5.61111,0.00756908,0.05334339,2.929843
i06.bmp,i06_20_2.bmp,20,2,0.16485999999999998,5.27778,0.01506476,0.08238058,3.578075
i06.bmp,i06_20_3.bmp,20,3,0.14023,5.59459,0.03230962,0.13359557,4.5700769999999995
i06.bmp,i06_20_4.bmp,20,4,0.16637000000000002,4.94595,0.07434263,0.23471504,6.346176
i06.bmp,i06_20_5.bmp,20,5,0.11772,3.97297,0.22800644,0.49616711,12.010689
i06.bmp,i06_21_1.bmp,21,1,0.17459000000000002,5.7027,0.01568765,0.05723709,3.843628
i06.bmp,i06_21_2.bmp,21,2,0.13482,5.11111,0.03193309,0.09670930000000001,5.3628480000000005
i06.bmp,i06_21_3.bmp,21,3,0.11118,4.71429,0.06304885,0.16045623,7.5828940000000005
i06.bmp,i06_21_4.bmp,21,4,0.13119,3.63889,0.12550525,0.24956625,10.957278
i06.bmp,i06_21_5.bmp,21,5,0.10985,2.80556,0.26242705,0.36532915,17.040348
i06.bmp,i06_22_1.bmp,22,1,0.1627,5.63889,0.00982362,0.07981410000000001,8.064022
i06.bmp,i06_22_2.bmp,22,2,0.15521,5.27778,0.02110948,0.11512182,12.530211
i06.bmp,i06_22_3.bmp,22,3,0.14051,4.16216,0.04905848,0.19325097,24.490332000000002
i06.bmp,i06_22_4.bmp,22,4,0.1117,3.56757,0.07220307,0.21887304,28.601321999999996
i06.bmp,i06_22_5.bmp,22,5,0.14548,2.97297,0.14681470000000002,0.31226431,41.845425
i06.bmp,i06_23_1.bmp,23,1,0.15842,5.91429,0.00120269,0.02390545,3.121854
i06.bmp,i06_23_2.bmp,23,2,0.14065,5.80556,0.00379252,0.04215157,5.967788
i06.bmp,i06_23_3.bmp,23,3,0.20245,5.6756800000000025,0.00933479,0.05600857,9.557438000000001
i06.bmp,i06_23_4.bmp,23,4,0.20245,5.324319999999998,0.01773649,0.07087695,13.090622999999999
i06.bmp,i06_23_5.bmp,23,5,0.08023,2.34286,0.29223803,0.35208848,53.483776
i06.bmp,i06_24_1.bmp,24,1,0.17728,5.83784,0.01135593,0.04658225,2.815506
i06.bmp,i06_24_2.bmp,24,2,0.16061,5.8,0.02507363,0.07593786,4.6719040000000005
i06.bmp,i06_24_3.bmp,24,3,0.15684,4.81081,0.0618855,0.13634038,6.833502
i06.bmp,i06_24_4.bmp,24,4,0.09467,3.21622,0.16577706,0.23292295,16.176798
i06.bmp,i06_24_5.bmp,24,5,0.12897,0.88889,0.56885293,0.40890413,77.61640200000001
I07.bmp,I07_01_1.bmp,1,1,0.11928,5.68182,0.01253061,0.11423544,4.1394720000000005
i07.bmp,i07_01_2.bmp,1,2,0.11507,5.09091,0.02410561,0.18029057,5.75114
i07.bmp,i07_01_3.bmp,1,3,0.12008,4.8,0.04595157,0.25468157,7.792387
i07.bmp,i07_01_4.bmp,1,4,0.11343,4.45455,0.08287218,0.33389496,11.543491
i07.bmp,i07_01_5.bmp,1,5,0.09214,3.97619,0.14488854,0.41514258,15.209007000000001
i07.bmp,i07_02_1.bmp,2,1,0.14386,6.04444,0.00391998,0.05443135,2.421732
i07.bmp,i07_02_2.bmp,2,2,0.13481,5.86364,0.00773858,0.08973805,3.369709
i07.bmp,i07_02_3.bmp,2,3,0.12865,5.55814,0.01552518,0.14122793,5.022375
i07.bmp,i07_02_4.bmp,2,4,0.10827,5.2325599999999985,0.02934873,0.20694858,7.170509
i07.bmp,i07_02_5.bmp,2,5,0.12235,4.75556,0.05560142,0.28340834,9.254660000000001
i07.bmp,i07_03_1.bmp,3,1,0.10135,4.9333300000000015,0.03141779,0.10182513,9.673503
i07.bmp,i07_03_2.bmp,3,2,0.09569,4.22727,0.06082557,0.16496804,12.03551
i07.bmp,i07_03_3.bmp,3,3,0.09635,3.733330000000002,0.11678569999999999,0.24833864,18.150913
i07.bmp,i07_03_4.bmp,3,4,0.09335,3.31111,0.21599766,0.34216123,25.956419
i07.bmp,i07_03_5.bmp,3,5,0.10611,2.73333,0.38362587,0.43461578,41.652729
i07.bmp,i07_04_1.bmp,4,1,0.14264000000000002,5.86667,0.00414213,0.04623539,4.042088
i07.bmp,i07_04_2.bmp,4,2,0.13333,6.0,0.00811173,0.0728396,6.175737000000001
i07.bmp,i07_04_3.bmp,4,3,0.17635,5.4222199999999985,0.01541355,0.11022882,7.170211
i07.bmp,i07_04_4.bmp,4,4,0.08415,4.951219999999998,0.03096592,0.16597605,10.457425
i07.bmp,i07_04_5.bmp,4,5,0.1211,4.2093,0.06127513,0.23597974,15.541122
i07.bmp,i07_05_1.bmp,5,1,0.17201,6.04444,0.00815723,0.11589684,4.100205
i07.bmp,i07_05_2.bmp,5,2,0.1651,5.8,0.01541233,0.1773139,5.288385
i07.bmp,i07_05_3.bmp,5,3,0.10632,5.15909,0.04144421,0.29988259,7.982785000000001
i07.bmp,i07_05_4.bmp,5,4,0.08902,4.27907,0.10440910000000002,0.42267364,12.519101
i07.bmp,i07_05_5.bmp,5,5,0.08365,3.3181800000000004,0.26284081,0.55958767,21.446867
i07.bmp,i07_06_1.bmp,6,1,0.13434,4.83333,0.03370094,0.05673817,13.544019
i07.bmp,i07_06_2.bmp,6,2,0.13335999999999998,4.61364,0.05276774,0.08855039,16.566238000000002
i07.bmp,i07_06_3.bmp,6,3,0.09612,4.15909,0.08760743,0.15034986,18.342499
i07.bmp,i07_06_4.bmp,6,4,0.11644000000000004,3.75,0.14510195,0.23518704,21.487092999999998
i07.bmp,i07_06_5.bmp,6,5,0.10048,3.3181800000000004,0.23530791,0.35009250000000003,22.952053
i07.bmp,i07_07_1.bmp,7,1,0.11964,5.5814,0.01932824,0.07224593,7.882083000000001
i07.bmp,i07_07_2.bmp,7,2,0.10774,5.19048,0.038406800000000005,0.11013595,11.453985000000001
i07.bmp,i07_07_3.bmp,7,3,0.11487,4.31818,0.09330416,0.1591026,18.491001
i07.bmp,i07_07_4.bmp,7,4,0.1188,3.62222,0.16721196,0.21434438,26.966908
i07.bmp,i07_07_5.bmp,7,5,0.10364,2.83721,0.27796926,0.2543323,44.139076
i07.bmp,i07_08_1.bmp,8,1,0.15277000000000002,5.86364,0.0044177,0.01845284,7.105034
i07.bmp,i07_08_2.bmp,8,2,0.12413,5.53333,0.01381723,0.04434933,13.125824
i07.bmp,i07_08_3.bmp,8,3,0.13251,4.5814,0.04219004,0.08803972,21.155132000000002
i07.bmp,i07_08_4.bmp,8,4,0.12761,3.42222,0.13070810000000002,0.16712383,28.927355
i07.bmp,i07_08_5.bmp,8,5,0.08559,2.63636,0.44570051,0.3194635,96.426643
i07.bmp,i07_09_1.bmp,9,1,0.12761,6.4222199999999985,0.00742683,0.03164153,3.7338459999999998
i07.bmp,i07_09_2.bmp,9,2,0.14568,6.02222,0.01362961,0.04389622,5.619477
i07.bmp,i07_09_3.bmp,9,3,0.13199,5.22727,0.03258545,0.07206469,8.724412
i07.bmp,i07_09_4.bmp,9,4,0.10651,3.97674,0.08424354,0.13344855,18.633635
i07.bmp,i07_09_5.bmp,9,5,0.10232,2.46667,0.28130383,0.24861903,44.077362
i07.bmp,i07_10_1.bmp,10,1,0.1651,6.13333,0.00439795,0.02744083,3.063699
i07.bmp,i07_10_2.bmp,10,2,0.15487,5.88636,0.00898559,0.04147085,4.232772
i07.bmp,i07_10_3.bmp,10,3,0.10141,5.04545,0.02712845,0.07532612,7.364139
i07.bmp,i07_10_4.bmp,10,4,0.09414,3.70455,0.10749486,0.15167059,14.155326
i07.bmp,i07_10_5.bmp,10,5,0.10094,2.22727,0.26556868,0.23960883,25.067239999999998
I07.bmp,I07_11_1.BMP,11,1,0.12027,5.48837,0.01335427,0.04498037,5.739821
i07.bmp,i07_11_2.bmp,11,2,0.09749,4.51111,0.03654239,0.08075589999999999,9.616691000000001
i07.bmp,i07_11_3.bmp,11,3,0.08742,3.43182,0.09738054,0.14238922,23.986109
i07.bmp,i07_11_4.bmp,11,4,0.11106,2.4222200000000003,0.26795884,0.23146168,48.365547
i07.bmp,i07_11_5.bmp,11,5,0.10409000000000004,0.97727,0.74537672,0.37101731,74.911781
i07.bmp,i07_12_1.bmp,12,1,0.16371,5.34091,0.02080967,0.03851237,22.467175
i07.bmp,i07_12_2.bmp,12,2,0.13002,4.72727,0.0321029,0.10558771,19.984995
i07.bmp,i07_12_3.bmp,12,3,0.10704,3.5333300000000003,0.06409671,0.16426792,17.198014999999998
i07.bmp,i07_12_4.bmp,12,4,0.09421,2.86364,0.14673431,0.24332142,41.592644
i07.bmp,i07_12_5.bmp,12,5,0.10243,2.51111,0.39645623,0.32403857,51.750553000000004
I07.bmp,I07_13_1.BMP,13,1,0.11964,4.5814,0.02943931,0.08134104,15.391582000000001
i07.bmp,i07_13_2.bmp,13,2,0.08742,4.06818,0.07085477,0.14278569,26.191473000000002
i07.bmp,i07_13_3.bmp,13,3,0.07371,3.37209,0.17969354,0.20740114,29.204190999999998
i07.bmp,i07_13_4.bmp,13,4,0.08108,2.72727,0.32372553,0.26324488,47.851772
i07.bmp,i07_13_5.bmp,13,5,0.10714,2.51111,0.70222581,0.37088389,50.762592
i07.bmp,i07_14_1.bmp,14,1,0.12686,5.79545,0.025707,0.04101576,31.467701
i07.bmp,i07_14_2.bmp,14,2,0.14354,6.15909,0.02165212,0.03832171,22.59271
i07.bmp,i07_14_3.bmp,14,3,0.12686,5.70455,0.07078947,0.07216577,34.950687
i07.bmp,i07_14_4.bmp,14,4,0.13292,5.22222,0.12255971,0.07887735,44.812016
i07.bmp,i07_14_5.bmp,14,5,0.12686,4.20455,0.19549554,0.10592397,56.443146
i07.bmp,i07_15_1.bmp,15,1,0.13671,3.63636,0.10004956,0.09310894,72.999718
i07.bmp,i07_15_2.bmp,15,2,0.18492,3.2888900000000003,0.10097054,0.09285084,78.851799
i07.bmp,i07_15_3.bmp,15,3,0.15730999999999998,3.04545,0.08714964,0.09333893,88.534058
i07.bmp,i07_15_4.bmp,15,4,0.1699,3.34091,0.07417439,0.07496436,105.68710300000001
i07.bmp,i07_15_5.bmp,15,5,0.15733,3.65116,0.04388274,0.04971226,97.732925
i07.bmp,i07_16_1.bmp,16,1,0.14222,6.20455,0.00059989,0.00227365,3.380906
i07.bmp,i07_16_2.bmp,16,2,0.11805,6.34884,0.0015302999999999998,0.00400081,5.461639
i07.bmp,i07_16_3.bmp,16,3,0.13481,5.9333300000000015,0.00741803,0.02915933,11.86422
i07.bmp,i07_16_4.bmp,16,4,0.17542,5.35556,0.01273038,0.02440239,15.811044
i07.bmp,i07_16_5.bmp,16,5,0.13358,4.81818,0.03662001,0.12532353,24.647036
i07.bmp,i07_17_1.bmp,17,1,0.1222,5.54545,0.00441865,0.00347945,4.222133
i07.bmp,i07_17_2.bmp,17,2,0.19219,6.4,0.01350726,0.01690881,7.9196990000000005
i07.bmp,i07_17_3.bmp,17,3,0.12168,4.40476,0.03165597,0.02103173,11.595947
i07.bmp,i07_17_4.bmp,17,4,0.2092,6.72727,0.05467914,0.061809400000000014,16.385134
i07.bmp,i07_17_5.bmp,17,5,0.14709,3.34091,0.17078104,0.09562929,28.322851
i07.bmp,i07_18_1.bmp,18,1,0.10273,5.38636,0.00365716,0.00439551,8.973049000000001
i07.bmp,i07_18_2.bmp,18,2,0.13234,4.95455,0.00745759,0.00734494,13.354572000000001
i07.bmp,i07_18_3.bmp,18,3,0.11456,4.37778,0.01523463,0.01347315,19.563361999999998
i07.bmp,i07_18_4.bmp,18,4,0.11405,3.86364,0.03240872,0.02683375,29.625126
i07.bmp,i07_18_5.bmp,18,5,0.17035,3.63636,0.06581954,0.05127618,43.876453000000005
i07.bmp,i07_19_1.bmp,19,1,0.12413,5.86667,0.01518635,0.12939326,5.170739
i07.bmp,i07_19_2.bmp,19,2,0.13898,5.44444,0.02857976,0.19262271,6.276486
i07.bmp,i07_19_3.bmp,19,3,0.1159,4.8,0.05365521,0.26473618,9.029727000000001
i07.bmp,i07_19_4.bmp,19,4,0.10273,4.11364,0.09441469,0.34335682,13.522074
i07.bmp,i07_19_5.bmp,19,5,0.08849,3.70455,0.16000753,0.42467529,18.072664000000003
i07.bmp,i07_20_1.bmp,20,1,0.1072,5.75,0.01012056,0.06532461,4.093783999999999
i07.bmp,i07_20_2.bmp,20,2,0.13513,5.4222199999999985,0.02284183,0.09824682,5.089030999999999
i07.bmp,i07_20_3.bmp,20,3,0.10520999999999996,4.4186,0.05897757,0.16543262,10.882355
i07.bmp,i07_20_4.bmp,20,4,0.11017,3.62222,0.15486374,0.27509573,17.831551
i07.bmp,i07_20_5.bmp,20,5,0.07639,2.93023,0.46364303,0.50540253,38.811462
i07.bmp,i07_21_1.bmp,21,1,0.1663,5.66667,0.01885916,0.07895698,5.204548
i07.bmp,i07_21_2.bmp,21,2,0.13619,4.95455,0.037353199999999996,0.13139568,7.916996000000001
i07.bmp,i07_21_3.bmp,21,3,0.10987,4.11111,0.07465764,0.21042719999999998,12.018682
i07.bmp,i07_21_4.bmp,21,4,0.09213,3.38636,0.14095927,0.30748553,16.593918
i07.bmp,i07_21_5.bmp,21,5,0.09139,2.32558,0.31485285,0.42315014,23.589739
i07.bmp,i07_22_1.bmp,22,1,0.15524000000000002,5.9333300000000015,0.00986884,0.09729823,6.686533
i07.bmp,i07_22_2.bmp,22,2,0.11315,5.2325599999999985,0.02007774,0.15425918,9.259155999999999
i07.bmp,i07_22_3.bmp,22,3,0.08628999999999999,4.65116,0.04275646,0.22325383,11.165541000000001
i07.bmp,i07_22_4.bmp,22,4,0.05399,4.14286,0.08577742,0.31111713,15.607122
i07.bmp,i07_22_5.bmp,22,5,0.13989,2.65909,0.2457135000000001,0.38270527,59.634579
i07.bmp,i07_23_1.bmp,23,1,0.15231,6.02222,0.00317002,0.01910515,4.8548480000000005
i07.bmp,i07_23_2.bmp,23,2,0.14538,5.7333300000000005,0.01251784,0.04046171,10.316257
i07.bmp,i07_23_3.bmp,23,3,0.15382,5.04444,0.05247541,0.09613654,13.532863
i07.bmp,i07_23_4.bmp,23,4,0.12549000000000002,4.2093,0.07727747,0.12446119,22.190334
i07.bmp,i07_23_5.bmp,23,5,0.11399,2.6444400000000003,0.26426739,0.25825206,48.284801
i07.bmp,i07_24_1.bmp,24,1,0.10043,5.72093,0.01524688,0.0509772,4.95517
i07.bmp,i07_24_2.bmp,24,2,0.13842000000000002,4.9333300000000015,0.03537894,0.08714601,11.401883
i07.bmp,i07_24_3.bmp,24,3,0.09954,3.86364,0.09249466,0.15217784,19.292717
i07.bmp,i07_24_4.bmp,24,4,0.11644000000000004,2.25,0.26016404,0.24086506,57.446941
i07.bmp,i07_24_5.bmp,24,5,0.0841,0.47619,0.71766943,0.36130798,88.498947
I08.bmp,I08_01_1.bmp,1,1,0.15697,5.54839,0.00889983,0.0634882,3.922675
i08.bmp,i08_01_2.bmp,1,2,0.13832,4.7096800000000005,0.01713665,0.09962410000000001,4.56543
i08.bmp,i08_01_3.bmp,1,3,0.17128,4.83871,0.03271481,0.14510102,5.952236
i08.bmp,i08_01_4.bmp,1,4,0.10904,4.1,0.05937423,0.20082679,8.743735000000001
i08.bmp,i08_01_5.bmp,1,5,0.1193,3.54839,0.10536276,0.26773581,12.073527
i08.bmp,i08_02_1.bmp,2,1,0.16452999999999998,5.59375,0.00271066,0.03741682,2.2183349999999997
i08.bmp,i08_02_2.bmp,2,2,0.15697,5.54839,0.00548359,0.05732203,2.575056
i08.bmp,i08_02_3.bmp,2,3,0.19695,5.40625,0.0107712,0.08591489,3.96869
i08.bmp,i08_02_4.bmp,2,4,0.13463,5.22581,0.02077229,0.12346279,5.659075
i08.bmp,i08_02_5.bmp,2,5,0.11674,4.64516,0.039488800000000004,0.16917929999999998,7.213864
i08.bmp,i08_03_1.bmp,3,1,0.14097,4.64516,0.02221387,0.05952725,6.630112
i08.bmp,i08_03_2.bmp,3,2,0.08152000000000001,4.29032,0.04266235,0.09171505,9.536463000000001
i08.bmp,i08_03_3.bmp,3,3,0.09108,3.46667,0.0830265,0.14350488,14.130392
i08.bmp,i08_03_4.bmp,3,4,0.1035,2.96875,0.15234281,0.20481588,22.594099
i08.bmp,i08_03_5.bmp,3,5,0.12191,2.34375,0.26590951,0.27539554,25.581812
i08.bmp,i08_04_1.bmp,4,1,0.1763,6.06452,0.00240068,0.03581108,2.514708
i08.bmp,i08_04_2.bmp,4,2,0.20451,5.83871,0.00448622,0.05226427,3.586661
i08.bmp,i08_04_3.bmp,4,3,0.21986,5.625,0.0086959,0.07633398,5.6748959999999995
i08.bmp,i08_04_4.bmp,4,4,0.14615999999999998,5.4375,0.01669039,0.10844999,9.731158
i08.bmp,i08_04_5.bmp,4,5,0.18522,4.96774,0.03213278,0.15120949,15.379959
i08.bmp,i08_05_1.bmp,5,1,0.12766,5.33333,0.00563173,0.06395257,3.1310599999999997
i08.bmp,i08_05_2.bmp,5,2,0.16346,5.45161,0.01075819,0.09848685,4.1532480000000005
i08.bmp,i08_05_3.bmp,5,3,0.1343,4.71875,0.02986693,0.17687432,6.593199
i08.bmp,i08_05_4.bmp,5,4,0.1248,3.96774,0.07801366,0.2815753,11.057172999999999
i08.bmp,i08_05_5.bmp,5,5,0.10597,3.125,0.2046194,0.42969883,20.347208
i08.bmp,i08_06_1.bmp,6,1,0.14192000000000002,4.3871,0.02993355,0.03915896,18.231953
i08.bmp,i08_06_2.bmp,6,2,0.18413,4.09375,0.05327859,0.05652472,21.324945
i08.bmp,i08_06_3.bmp,6,3,0.12413,3.93333,0.09746872,0.10086744,21.390005
i08.bmp,i08_06_4.bmp,6,4,0.14192000000000002,3.6129,0.16299941,0.16662463,26.994415000000004
i08.bmp,i08_06_5.bmp,6,5,0.12014,3.06452,0.25546369,0.25818036,32.219685
i08.bmp,i08_07_1.bmp,7,1,0.19764,5.5,0.01004744,0.05227638,4.025753
i08.bmp,i08_07_2.bmp,7,2,0.18558,4.64516,0.02308964,0.08254719,6.8977580000000005
i08.bmp,i08_07_3.bmp,7,3,0.16387000000000002,4.16667,0.04601691,0.1283841,17.361795
i08.bmp,i08_07_4.bmp,7,4,0.1193,3.45161,0.08183736,0.16352744,15.382007999999999
i08.bmp,i08_07_5.bmp,7,5,0.13438,2.3871,0.13945066,0.23842011,26.278178999999998
i08.bmp,i08_08_1.bmp,8,1,0.16378,5.21875,0.00938963,0.02188221,6.816075
i08.bmp,i08_08_2.bmp,8,2,0.13154000000000002,4.59375,0.03086523,0.05752789,13.441853
i08.bmp,i08_08_3.bmp,8,3,0.115,3.90323,0.09309094,0.13332833,22.472267000000002
i08.bmp,i08_08_4.bmp,8,4,0.12693,2.87097,0.23652438,0.23309519,32.136551000000004
i08.bmp,i08_08_5.bmp,8,5,0.14049,1.96774,0.55438386,0.34673837,79.362579
i08.bmp,i08_09_1.bmp,9,1,0.17187,5.7096800000000005,0.01127532,0.05478393,3.739786
i08.bmp,i08_09_2.bmp,9,2,0.20131,5.875,0.02048835,0.07542454,6.043146
i08.bmp,i08_09_3.bmp,9,3,0.23997,5.03125,0.04677656,0.11079134,10.322984
i08.bmp,i08_09_4.bmp,9,4,0.13975,3.5,0.11731521,0.18340279999999998,21.148651
i08.bmp,i08_09_5.bmp,9,5,0.18222,1.75,0.35140184,0.32499540000000005,43.128006
i08.bmp,i08_10_1.bmp,10,1,0.20137,5.96774,0.00648433,0.03716015,2.3226139999999997
i08.bmp,i08_10_2.bmp,10,2,0.15219000000000002,5.59375,0.01329783,0.05486091,3.031965
i08.bmp,i08_10_3.bmp,10,3,0.12837,4.6875,0.03889726,0.10252671,5.309042
i08.bmp,i08_10_4.bmp,10,4,0.13789,3.21875,0.1252637,0.19918872,12.212534
i08.bmp,i08_10_5.bmp,10,5,0.18011,1.34375,0.26249336,0.29524667,26.462009000000002
I08.bmp,I08_11_1.BMP,11,1,0.16448,6.0,0.00867795,0.04036244,3.05232
i08.bmp,i08_11_2.bmp,11,2,0.17115999999999998,5.25,0.01991166,0.06954008,4.657458999999999
i08.bmp,i08_11_3.bmp,11,3,0.13890999999999998,4.5666699999999985,0.04722757,0.11349699,6.059389
i08.bmp,i08_11_4.bmp,11,4,0.12426,4.19355,0.08308178,0.15886824,12.107571
i08.bmp,i08_11_5.bmp,11,5,0.12413,2.26667,0.23988576,0.27374079,35.290733
i08.bmp,i08_12_1.bmp,12,1,0.21601,6.19355,0.00688163,0.07081056,13.501653
i08.bmp,i08_12_2.bmp,12,2,0.12877,5.7419400000000005,0.01202621,0.08854694,14.36165
i08.bmp,i08_12_3.bmp,12,3,0.17115999999999998,5.5,0.02621921,0.11446387,16.631926999999997
i08.bmp,i08_12_4.bmp,12,4,0.19484,4.8125,0.05517442,0.16646376,23.173409
i08.bmp,i08_12_5.bmp,12,5,0.23799,4.25,0.14632042,0.14915316,73.394852
I08.bmp,I08_13_1.BMP,13,1,0.16964,5.78125,0.01445502,0.05349085,4.780385
i08.bmp,i08_13_2.bmp,13,2,0.11483,3.26667,0.06603576,0.08610272,16.209959
i08.bmp,i08_13_3.bmp,13,3,0.20237,4.3871,0.03540149,0.10204539,9.770477
i08.bmp,i08_13_4.bmp,13,4,0.12413,2.73333,0.13931844,0.18366288,17.908165
i08.bmp,i08_13_5.bmp,13,5,0.17539000000000002,2.125,0.33582589,0.22536892,45.201107
i08.bmp,i08_14_1.bmp,14,1,0.16304000000000002,5.65625,0.01648368,0.02872628,21.321835999999998
i08.bmp,i08_14_2.bmp,14,2,0.16499,5.4375,0.03879435,0.04384753,34.45644
i08.bmp,i08_14_3.bmp,14,3,0.21755,4.87097,0.10829397,0.06559024,52.698418000000004
i08.bmp,i08_14_4.bmp,14,4,0.19264,4.75,0.16694132,0.08926921,47.164799
i08.bmp,i08_14_5.bmp,14,5,0.25388,4.0,0.31754921,0.128051,64.729385
i08.bmp,i08_15_1.bmp,15,1,0.17497,3.77419,0.11030681,0.08628186,93.250473
i08.bmp,i08_15_2.bmp,15,2,0.20369,2.93548,0.10043233,0.08002011,87.295937
i08.bmp,i08_15_3.bmp,15,3,0.1988,3.28125,0.07639856,0.08105395,83.40741
i08.bmp,i08_15_4.bmp,15,4,0.15586,3.6875,0.06328785,0.06872116,89.43246500000001
i08.bmp,i08_15_5.bmp,15,5,0.15718,3.5161300000000004,0.03670533,0.04573165,92.074135
i08.bmp,i08_16_1.bmp,16,1,0.21622,6.0625,0.00064204,0.00451023,2.8393
i08.bmp,i08_16_2.bmp,16,2,0.18222,5.75,0.00240622,0.00888705,4.743644000000001
i08.bmp,i08_16_3.bmp,16,3,0.23146,5.87097,0.00803964,0.04902592,9.425463
i08.bmp,i08_16_4.bmp,16,4,0.16035,4.9032300000000015,0.02242124,0.04394145,14.109115
i08.bmp,i08_16_5.bmp,16,5,0.19823,4.5666699999999985,0.04316075,0.15124536,18.962206
i08.bmp,i08_17_1.bmp,17,1,0.15219000000000002,5.40625,0.00547157,0.00726996,4.780798
i08.bmp,i08_17_2.bmp,17,2,0.18684,5.58065,0.01644394,0.04814604,9.437593
i08.bmp,i08_17_3.bmp,17,3,0.17918,4.1875,0.0395546,0.03379676,12.473892999999999
i08.bmp,i08_17_4.bmp,17,4,0.21366,5.06452,0.06107442,0.1317178,19.173138
i08.bmp,i08_17_5.bmp,17,5,0.18792,3.25806,0.21319090000000002,0.12096309,27.352997
i08.bmp,i08_18_1.bmp,18,1,0.15934,4.25,0.00243234,0.00687435,6.218108
i08.bmp,i08_18_2.bmp,18,2,0.14403,3.74194,0.00493985,0.01396613,9.035048
i08.bmp,i08_18_3.bmp,18,3,0.17643,2.9375,0.01004113,0.02946406,13.192575
i08.bmp,i08_18_4.bmp,18,4,0.16001,2.84375,0.01975643,0.05796544,19.066414
i08.bmp,i08_18_5.bmp,18,5,0.28026,2.87097,0.04050043,0.1019096,25.021017
i08.bmp,i08_19_1.bmp,19,1,0.1863,5.3871,0.00974326,0.08293065,3.509467
i08.bmp,i08_19_2.bmp,19,2,0.12014,4.93548,0.01792299,0.11678918,4.8193
i08.bmp,i08_19_3.bmp,19,3,0.14278,4.6875,0.03242428,0.15669187,6.157436
i08.bmp,i08_19_4.bmp,19,4,0.13288,4.03226,0.05664425,0.20116551,8.647005
i08.bmp,i08_19_5.bmp,19,5,0.10698,3.59375,0.09681235,0.25182418,13.658691000000001
i08.bmp,i08_20_1.bmp,20,1,0.19216,5.87097,0.00708547,0.05474732,2.760152
i08.bmp,i08_20_2.bmp,20,2,0.16752,5.96774,0.01397327,0.08368592,3.250634
i08.bmp,i08_20_3.bmp,20,3,0.13278,5.26667,0.02916419,0.12656675,4.345914
i08.bmp,i08_20_4.bmp,20,4,0.1449,4.625,0.06556451,0.21022184,5.62703
i08.bmp,i08_20_5.bmp,20,5,0.14278,3.8125,0.15111813,0.34297371,7.972746000000001
i08.bmp,i08_21_1.bmp,21,1,0.17918,5.6875,0.01387488,0.05057454,3.403075
i08.bmp,i08_21_2.bmp,21,2,0.12851,4.93548,0.028371299999999995,0.07903046,5.019534999999999
i08.bmp,i08_21_3.bmp,21,3,0.10396,4.29032,0.05479083,0.12611660000000002,9.575111
i08.bmp,i08_21_4.bmp,21,4,0.12426,3.80645,0.10279128,0.20205412,10.851546
i08.bmp,i08_21_5.bmp,21,5,0.10588,2.67742,0.20783151,0.30389255,15.697173000000001
i08.bmp,i08_22_1.bmp,22,1,0.17477,5.6129,0.00744767,0.05490238,4.630706
i08.bmp,i08_22_2.bmp,22,2,0.1193,5.45161,0.01645521,0.08427595,5.823076
i08.bmp,i08_22_3.bmp,22,3,0.18863,4.16129,0.03359382,0.12835518,9.320542
i08.bmp,i08_22_4.bmp,22,4,0.1164,3.0625,0.06379143,0.17449857,16.804292999999998
i08.bmp,i08_22_5.bmp,22,5,0.138,2.375,0.09726514,0.23148824,20.699543
i08.bmp,i08_23_1.bmp,23,1,0.17951,6.03226,0.00094074,0.01996876,1.7668490000000001
i08.bmp,i08_23_2.bmp,23,2,0.17128,6.16129,0.00292042,0.03403959,3.191234
i08.bmp,i08_23_3.bmp,23,3,0.13212000000000002,5.67742,0.00592883,0.04544684,4.885736
i08.bmp,i08_23_4.bmp,23,4,0.12247,5.5,0.00913982,0.05411443,6.7464699999999995
i08.bmp,i08_23_5.bmp,23,5,0.21166,5.4375,0.01493008,0.06681313,9.52255
i08.bmp,i08_24_1.bmp,24,1,0.18774,5.93548,0.00938461,0.04085395,2.6264990000000004
i08.bmp,i08_24_2.bmp,24,2,0.18611,5.78125,0.02126203,0.0641693,4.094366
i08.bmp,i08_24_3.bmp,24,3,0.18358,5.29032,0.04599769,0.10194131,5.721023000000001
i08.bmp,i08_24_4.bmp,24,4,0.1248,3.96774,0.10121002,0.15557661,10.661136
i08.bmp,i08_24_5.bmp,24,5,0.16388,2.625,0.23543513,0.25048096,27.811178
