refnames_all,orgs,dist_img,dst_type,dmos_std,dmos_new
plane.bmp,0,img10.bmp,wn,2.7237104552948384,33.4482460351677
womanhat.bmp,0,img11.bmp,wn,2.5623028561720407,23.03858179465982
sailing2.bmp,0,img12.bmp,wn,2.681274586686019,46.19136201986183
churchandcapitol.bmp,0,img13.bmp,wn,2.497142412716122,21.927888248041903
carnivaldolls.bmp,0,img14.bmp,wn,2.3652042809743214,14.775415943838567
dancers.bmp,0,img15.bmp,wn,2.1227481071952936,93.91355403240952
studentsculpture.bmp,0,img16.bmp,wn,3.1972366904721694,40.79594818906652
monarch.bmp,0,img17.bmp,wn,2.4493955125873126,51.406684831170054
churchandcapitol.bmp,0,img18.bmp,wn,2.0909752980772955,35.32176832792063
studentsculpture.bmp,0,img19.bmp,wn,2.068559712169406,13.494986288484718
churchandcapitol.bmp,0,img20.bmp,wn,1.597754828772944,111.77469352631448
ocean.bmp,0,img21.bmp,wn,2.5298880554017895,61.681001518022924
parrots.bmp,0,img22.bmp,wn,1.8064543591278939,29.05160906556435
cemetry.bmp,0,img23.bmp,wn,2.3365549960730574,109.62708401221437
coinsinfountain.bmp,0,img24.bmp,wn,2.283028147760961,94.03481633826047
statue.bmp,0,img25.bmp,wn,2.4587377186484862,49.8342340456356
paintedhouse.bmp,0,img26.bmp,wn,3.4336081408640475,61.62614194844081
dancers.bmp,0,img27.bmp,wn,3.332670749250308,47.72741274693893
womanhat.bmp,0,img28.bmp,wn,2.3724419896483435,58.41045583984596
bikes.bmp,0,img29.bmp,wn,2.417277569927141,74.6356854930016
dancers.bmp,0,img30.bmp,wn,2.8278344672504137,33.19702721082979
coinsinfountain.bmp,0,img31.bmp,wn,3.1281828528318494,27.51459903168142
lighthouse2.bmp,0,img32.bmp,wn,2.641193484663869,60.27965391746516
woman.bmp,0,img33.bmp,wn,2.3080176074695404,102.72368546631967
monarch.bmp,0,img34.bmp,wn,2.2500928393137056,94.4100904010743
woman.bmp,0,img35.bmp,wn,2.6998911574260047,38.087797760154245
building2.bmp,0,img36.bmp,wn,2.536857192564833,71.21218202942677
manfishing.bmp,0,img37.bmp,wn,2.8704269769617,28.617188359415515
house.bmp,0,img38.bmp,wn,2.7772655950232568,66.53165048509287
paintedhouse.bmp,0,img39.bmp,wn,1.9859399081506253,71.76021293669349
lighthouse.bmp,0,img40.bmp,wn,2.776581609476153,48.05993884502848
manfishing.bmp,0,img41.bmp,wn,2.760526602427794,100.23878414456692
ocean.bmp,0,img42.bmp,wn,1.7956982796100016,107.65033077751622
lighthouse.bmp,0,img43.bmp,wn,1.898770221186645,20.295948373068647
studentsculpture.bmp,0,img44.bmp,wn,3.6289907424272605,72.84561785296995
cemetry.bmp,0,img45.bmp,wn,2.2661783932744233,26.989633874164532
buildings.bmp,0,img46.bmp,wn,2.5457136482941642,37.341496135801734
carnivaldolls.bmp,0,img47.bmp,wn,1.8291864047967001,104.40801605101547
building2.bmp,0,img48.bmp,wn,2.335392337060769,34.5029166994517
flowersonih35.bmp,0,img49.bmp,wn,2.5444513098184434,75.24580813267
dancers.bmp,0,img50.bmp,wn,2.429653043355695,79.43613206888192
dancers.bmp,0,img51.bmp,wn,2.0562739343211778,73.83502971471134
sailing1.bmp,0,img52.bmp,wn,2.0746916284927717,97.51209513726754
flowersonih35.bmp,0,img53.bmp,wn,2.4117720032721652,95.34370094075177
house.bmp,0,img54.bmp,wn,2.241177403708036,20.5274846951256
statue.bmp,0,img55.bmp,wn,1.8324399900812403,36.475636915268524
sailing1.bmp,0,img56.bmp,wn,2.64788494145904,35.64458484067259
studentsculpture.bmp,0,img57.bmp,wn,2.673410038495945,97.69957653577356
sailing3.bmp,0,img58.bmp,wn,2.1084710324813343,106.3698573635383
manfishing.bmp,0,img59.bmp,wn,1.9767345416603037,11.037306278232428
womanhat.bmp,0,img60.bmp,wn,1.5709611855752659,97.65698241414981
buildings.bmp,0,img61.bmp,wn,3.1250027221616317,78.47085391287106
churchandcapitol.bmp,0,img62.bmp,wn,2.1095694880182827,62.92970737500086
cemetry.bmp,0,img63.bmp,wn,2.2053189461564724,41.035510546118466
caps.bmp,0,img64.bmp,wn,2.7184371527551416,18.611094569023102
cemetry.bmp,0,img65.bmp,wn,3.1553208037816463,70.94998870953438
lighthouse.bmp,0,img66.bmp,wn,1.606946053028173,99.45910509660351
parrots.bmp,0,img67.bmp,wn,2.13271171570999,47.44842540432511
bikes.bmp,0,img68.bmp,wn,2.852663451197836,45.829078985831195
parrots.bmp,0,img69.bmp,wn,2.6218968245456784,61.6158088994382
house.bmp,0,img70.bmp,wn,2.840500500491151,41.31695798429712
carnivaldolls.bmp,0,img71.bmp,wn,1.7479047506625771,63.45931896527788
flowersonih35.bmp,0,img72.bmp,wn,1.462918218692957,45.00432810746642
manfishing.bmp,0,img73.bmp,wn,2.8375231659754343,69.02754430690878
rapids.bmp,0,img74.bmp,wn,2.9134222446241664,54.62805994606417
parrots.bmp,0,img75.bmp,wn,2.268803248074279,15.271352054362957
sailing1.bmp,0,img76.bmp,wn,2.7995419098844954,20.007483290527425
rapids.bmp,0,img77.bmp,wn,1.9516841080209035,94.20486814584287
plane.bmp,0,img78.bmp,wn,3.009098605828305,15.388646901982973
sailing1.bmp,0,img79.bmp,wn,2.9029108599641575,55.06753054284376
caps.bmp,0,img80.bmp,wn,2.3499769156561117,97.2694715798371
sailing2.bmp,0,img81.bmp,wn,2.8087573522329765,21.61052934761817
monarch.bmp,0,img82.bmp,wn,2.1727909353796964,21.195283028480475
house.bmp,0,img83.bmp,wn,2.420761784791864,71.54037129415151
sailing3.bmp,0,img84.bmp,wn,2.2922375599161326,31.24987494201788
statue.bmp,0,img85.bmp,wn,1.981567196544068,13.666943331193622
sailing4.bmp,0,img86.bmp,wn,2.993245815368399,57.39305471032276
bikes.bmp,0,img87.bmp,wn,1.866577444408603,105.10166413396246
stream.bmp,0,img88.bmp,wn,3.018938875433717,39.10614097745931
sailing3.bmp,0,img89.bmp,wn,2.369085883590642,57.538603283146436
carnivaldolls.bmp,0,img90.bmp,wn,1.8627435483563792,39.71346655802711
statue.bmp,0,img91.bmp,wn,2.043116402709843,67.19437758924813
coinsinfountain.bmp,0,img92.bmp,wn,2.7350479618293075,69.06535116986018
churchandcapitol.bmp,0,img93.bmp,wn,2.597878021215324,73.54583611585835
paintedhouse.bmp,0,img94.bmp,wn,1.854614383649332,106.81758994591208
bikes.bmp,0,img95.bmp,wn,2.0555348714915973,23.508406616286706
lighthouse.bmp,0,img96.bmp,wn,3.0639875829279823,69.26005385452565
bikes.bmp,0,img97.bmp,wn,2.3459626527263118,65.70698388517809
woman.bmp,0,img98.bmp,wn,2.1298236366322874,13.266839820800243
ocean.bmp,0,img99.bmp,wn,2.1363097733169947,12.137833909830341
sailing4.bmp,0,img100.bmp,wn,2.787472556069204,38.595687634018724
rapids.bmp,0,img101.bmp,wn,2.2417326693994015,11.166482886698198
building2.bmp,0,img102.bmp,wn,2.876968807202124,50.194325232236274
buildings.bmp,0,img103.bmp,wn,2.743005591509138,22.884871051304934
parrots.bmp,0,img104.bmp,wn,1.752175249883756,99.6615285081197
plane.bmp,0,img105.bmp,wn,1.945393913789361,93.86859240789695
stream.bmp,0,img106.bmp,wn,3.5227156165380875,77.63344919424672
rapids.bmp,0,img107.bmp,wn,3.523027448317158,33.63370982301589
lighthouse2.bmp,0,img108.bmp,wn,2.255321687887606,55.535575649060156
house.bmp,0,img109.bmp,wn,2.173939738025519,58.66034224093095
caps.bmp,0,img110.bmp,wn,2.524804133799394,51.67024428176386
paintedhouse.bmp,0,img111.bmp,wn,2.5673024055654925,43.298016309826934
studentsculpture.bmp,0,img112.bmp,wn,2.119029236445451,62.69095740904541
sailing2.bmp,0,img113.bmp,wn,2.582085877413812,97.92469225647716
lighthouse.bmp,0,img114.bmp,wn,2.2929064961724497,35.70795551820673
woman.bmp,0,img115.bmp,wn,2.228415462380502,57.98572759381551
rapids.bmp,0,img116.bmp,wn,2.34675892150685,67.4653416344695
sailing2.bmp,0,img117.bmp,wn,2.405895056708855,28.79734485795999
ocean.bmp,0,img118.bmp,wn,2.944993001150369,37.944107183148475
womanhat.bmp,0,img119.bmp,wn,2.1077467959055096,65.07828999287852
ocean.bmp,0,img120.bmp,wn,3.0478877795966706,69.44972429947218
building2.bmp,0,img121.bmp,wn,3.011590976507298,76.0908192258521
flowersonih35.bmp,0,img122.bmp,wn,2.577459561610097,70.58976221156998
sailing3.bmp,0,img123.bmp,wn,1.8641327261351919,63.30630049280129
coinsinfountain.bmp,0,img124.bmp,wn,2.7756731326429613,61.46371806749249
lighthouse2.bmp,0,img125.bmp,wn,2.4391919696940314,15.998465932281881
sailing4.bmp,0,img126.bmp,wn,2.346013347365939,63.7033428924913
sailing4.bmp,0,img127.bmp,wn,2.1912507287307244,15.147108587135826
sailing2.bmp,0,img128.bmp,wn,2.9238739580851982,62.99129769303974
plane.bmp,0,img129.bmp,wn,3.493283395812534,64.69701933079591
buildings.bmp,0,img130.bmp,wn,2.8863581070994906,70.50327694656922
stream.bmp,0,img131.bmp,wn,3.544194786063466,89.07333452953819
caps.bmp,0,img132.bmp,wn,3.4570288930079665,38.08510135616129
flowersonih35.bmp,0,img133.bmp,wn,2.7100070835086734,13.772809998423078
sailing4.bmp,0,img134.bmp,wn,3.1465812089565066,70.6450297294693
carnivaldolls.bmp,0,img135.bmp,wn,2.2991046881278003,67.63968110982358
building2.bmp,0,img136.bmp,wn,2.065218418897199,106.17335732260668
lighthouse2.bmp,0,img137.bmp,wn,2.064465454645108,102.01544839638244
stream.bmp,0,img138.bmp,wn,2.886233879719755,22.149317346230504
plane.bmp,0,img139.bmp,wn,3.1731685105666085,52.69863155435469
monarch.bmp,0,img140.bmp,wn,2.8204743535870476,65.2062617058754
sailing1.bmp,0,img141.bmp,wn,2.725935525467666,64.80613405230142
paintedhouse.bmp,0,img142.bmp,wn,2.8749657455916617,23.365932631894772
manfishing.bmp,0,img143.bmp,wn,2.1315486503810557,61.98853406494696
caps.bmp,0,img144.bmp,wn,3.4345018641233027,63.45183048855342
statue.bmp,0,img145.bmp,wn,2.539662357016074,98.27070283202306
caps.bmp,0,img1.bmp,gblur,2.3553170935802576,42.127765361449555
churchandcapitol.bmp,0,img2.bmp,gblur,2.1033925129374036,37.462720322546936
monarch.bmp,0,img3.bmp,gblur,2.1971292586034625,43.26456018535141
lighthouse.bmp,0,img4.bmp,gblur,1.9770442700737691,19.510097084325167
plane.bmp,0,img5.bmp,gblur,2.3695646978416995,72.82942220542719
carnivaldolls.bmp,0,img6.bmp,gblur,1.8242234046791481,54.79584980310996
buildings.bmp,0,img7.bmp,gblur,2.12731642781858,28.45923879344707
building2.bmp,0,img8.bmp,gblur,1.5552481749873166,28.180912872308728
rapids.bmp,0,img9.bmp,gblur,1.2211846957473893,23.83506669503422
sailing2.bmp,0,img10.bmp,gblur,2.308539204467474,89.72374712250675
monarch.bmp,0,img11.bmp,gblur,2.494991077873698,83.26954044809332
parrots.bmp,0,img12.bmp,gblur,1.3362430917558406,23.747800588472256
cemetry.bmp,0,img13.bmp,gblur,1.555964716980339,30.514445202895608
manfishing.bmp,0,img14.bmp,gblur,2.433874026965244,33.317365184485546
lighthouse.bmp,0,img15.bmp,gblur,2.3920833214772768,43.371393473652745
manfishing.bmp,0,img16.bmp,gblur,1.5003337001865147,63.381935483061866
rapids.bmp,0,img17.bmp,gblur,1.7475352749990436,88.25341457573218
stream.bmp,0,img18.bmp,gblur,1.9751344266739725,32.28879443889066
coinsinfountain.bmp,0,img19.bmp,gblur,2.3923698915382423,53.1730822979176
studentsculpture.bmp,0,img20.bmp,gblur,2.245740505763918,41.4683726766827
dancers.bmp,0,img21.bmp,gblur,1.6223496681170844,39.157564151102406
coinsinfountain.bmp,0,img22.bmp,gblur,1.7750750540757767,47.539839513629076
paintedhouse.bmp,0,img23.bmp,gblur,1.7922023569227732,19.81956588915427
lighthouse.bmp,0,img24.bmp,gblur,2.19384565088695,93.40865465910048
building2.bmp,0,img25.bmp,gblur,1.8770858518463862,60.85908908030956
bikes.bmp,0,img26.bmp,gblur,1.9808109994597176,43.11752291546036
carnivaldolls.bmp,0,img27.bmp,gblur,2.4428979591287803,32.45533469024021
caps.bmp,0,img28.bmp,gblur,2.0059524347878894,22.96359302071471
rapids.bmp,0,img29.bmp,gblur,1.5906734819841764,29.707112621076355
plane.bmp,0,img30.bmp,gblur,2.232284618209279,50.78289110295646
parrots.bmp,0,img31.bmp,gblur,2.6203712010665767,52.1680931480972
coinsinfountain.bmp,0,img32.bmp,gblur,1.3355522844864443,20.42170138535499
building2.bmp,0,img33.bmp,gblur,1.9034412406176267,37.06966908699679
rapids.bmp,0,img34.bmp,gblur,1.8256827254408345,46.75861493731215
sailing1.bmp,0,img35.bmp,gblur,2.7494388167776598,29.946921048434994
womanhat.bmp,0,img36.bmp,gblur,1.770225062956701,49.3887315611896
monarch.bmp,0,img37.bmp,gblur,2.338227982177359,55.79859697122191
studentsculpture.bmp,0,img38.bmp,gblur,3.1136197471288596,49.57258124925823
paintedhouse.bmp,0,img39.bmp,gblur,2.3991024210411096,35.163418897152994
bikes.bmp,0,img40.bmp,gblur,2.3060774180182393,59.72797575732214
dancers.bmp,0,img41.bmp,gblur,1.754584261265361,64.24080369440135
womanhat.bmp,0,img42.bmp,gblur,2.202831397807856,37.61345259412877
sailing2.bmp,0,img43.bmp,gblur,1.7849435521133843,41.36298389729544
studentsculpture.bmp,0,img44.bmp,gblur,1.9688416856063966,26.588236919388123
buildings.bmp,0,img45.bmp,gblur,1.8114081733478482,21.680338672475234
sailing1.bmp,0,img46.bmp,gblur,1.773975393173413,21.37173574127878
manfishing.bmp,0,img47.bmp,gblur,2.2326017822216646,48.37779845595415
sailing2.bmp,0,img48.bmp,gblur,1.8080209676976595,57.040994158487464
house.bmp,0,img49.bmp,gblur,1.66860996634617,35.511076424494355
stream.bmp,0,img50.bmp,gblur,2.2496830510678945,46.66501375774308
dancers.bmp,0,img51.bmp,gblur,2.169015602957382,21.90766424535399
carnivaldolls.bmp,0,img52.bmp,gblur,1.6390298842523514,68.54058128580095
lighthouse2.bmp,0,img53.bmp,gblur,2.251308749665689,59.567814555450866
statue.bmp,0,img54.bmp,gblur,1.5641668521929553,59.07594073978924
lighthouse2.bmp,0,img55.bmp,gblur,2.1036959968633115,50.30002190258614
parrots.bmp,0,img56.bmp,gblur,1.3977156183039796,37.03663806134327
ocean.bmp,0,img57.bmp,gblur,2.7568712876555725,53.613271673219984
stream.bmp,0,img58.bmp,gblur,1.888854976575692,72.87394931569021
carnivaldolls.bmp,0,img59.bmp,gblur,1.9558464014740196,43.22494778304786
bikes.bmp,0,img60.bmp,gblur,2.256347290535547,20.19888494169012
womanhat.bmp,0,img61.bmp,gblur,2.083209292708992,26.8104249250671
buildings.bmp,0,img62.bmp,gblur,1.9997587953047948,33.289587739887395
plane.bmp,0,img63.bmp,gblur,1.8595906014930912,18.638782031279458
woman.bmp,0,img64.bmp,gblur,2.1992965017924417,38.730110284620814
flowersonih35.bmp,0,img65.bmp,gblur,1.5546796990651282,41.54577164748736
churchandcapitol.bmp,0,img66.bmp,gblur,1.7660556719850444,58.91249145488299
manfishing.bmp,0,img67.bmp,gblur,1.081157775318624,22.83897810739422
woman.bmp,0,img68.bmp,gblur,1.8335523152937063,64.7162926008737
parrots.bmp,0,img69.bmp,gblur,2.4235697617880843,79.75902400389953
caps.bmp,0,img70.bmp,gblur,1.814286704256212,75.36497201033434
stream.bmp,0,img71.bmp,gblur,1.172616531525297,20.381731958065036
sailing2.bmp,0,img72.bmp,gblur,1.905641321629917,47.86237098807869
buildings.bmp,0,img73.bmp,gblur,1.630337445805143,60.10697150963521
sailing1.bmp,0,img74.bmp,gblur,2.0614826406073803,40.94953032442054
lighthouse2.bmp,0,img75.bmp,gblur,1.748948388118464,42.418404613662226
sailing4.bmp,0,img76.bmp,gblur,2.747517042495489,40.31616322660909
statue.bmp,0,img77.bmp,gblur,1.9992968372138171,40.77253768425125
manfishing.bmp,0,img78.bmp,gblur,2.0672094371308085,67.58397974933878
sailing3.bmp,0,img79.bmp,gblur,1.9523390035186423,38.207970020009036
building2.bmp,0,img80.bmp,gblur,2.359836118641247,42.393658246536816
paintedhouse.bmp,0,img81.bmp,gblur,2.0754952824460577,46.51061125048729
womanhat.bmp,0,img82.bmp,gblur,1.9008501169662875,21.322050993497648
cemetry.bmp,0,img83.bmp,gblur,1.8756951462645601,64.73522264796105
sailing2.bmp,0,img84.bmp,gblur,2.4413108526282534,26.21419093598192
flowersonih35.bmp,0,img85.bmp,gblur,2.1177072259806606,56.267384043975134
plane.bmp,0,img86.bmp,gblur,1.779155522415742,37.337748831262275
flowersonih35.bmp,0,img87.bmp,gblur,2.172449767322129,38.07307012751651
caps.bmp,0,img88.bmp,gblur,1.557926702287045,65.58275601959907
sailing4.bmp,0,img89.bmp,gblur,2.752166164812364,30.699919723279706
flowersonih35.bmp,0,img90.bmp,gblur,1.5865771680778582,20.69642513725109
churchandcapitol.bmp,0,img91.bmp,gblur,1.9373219706232583,48.86374565914097
ocean.bmp,0,img92.bmp,gblur,1.5102789187268693,22.85851059949997
dancers.bmp,0,img93.bmp,gblur,1.7586950163318038,45.65407108816057
house.bmp,0,img94.bmp,gblur,1.8106389732019526,24.30864453533312
carnivaldolls.bmp,0,img95.bmp,gblur,1.2637741370305293,17.156424264142174
monarch.bmp,0,img96.bmp,gblur,2.257559883616584,21.419440237228148
lighthouse.bmp,0,img97.bmp,gblur,1.996390893527806,52.89921636764908
statue.bmp,0,img98.bmp,gblur,1.6732859578912507,26.93797934114651
woman.bmp,0,img99.bmp,gblur,2.1257372947241175,59.43768243275185
studentsculpture.bmp,0,img100.bmp,gblur,1.9330781648894442,55.99099722787511
coinsinfountain.bmp,0,img101.bmp,gblur,1.575332735995221,26.079483169620147
lighthouse.bmp,0,img102.bmp,gblur,1.6598212528591836,33.02457411335329
monarch.bmp,0,img103.bmp,gblur,2.1992943575966315,41.62202095479563
churchandcapitol.bmp,0,img104.bmp,gblur,1.6195672422225718,90.83144264010389
parrots.bmp,0,img105.bmp,gblur,1.9469798613148697,69.29558963921917
ocean.bmp,0,img106.bmp,gblur,1.7474789512431663,27.43814252019736
flowersonih35.bmp,0,img107.bmp,gblur,1.937230645973493,73.06324854706611
studentsculpture.bmp,0,img108.bmp,gblur,1.9825914298390337,20.98121105422193
cemetry.bmp,0,img109.bmp,gblur,1.628680913975531,43.64868973704411
paintedhouse.bmp,0,img110.bmp,gblur,1.8216023261071943,43.59300169983794
sailing3.bmp,0,img111.bmp,gblur,2.523224372749732,25.46083862616192
bikes.bmp,0,img112.bmp,gblur,2.0974082425340135,29.841330546597327
house.bmp,0,img113.bmp,gblur,1.7881308838729517,45.10971717685527
sailing3.bmp,0,img114.bmp,gblur,2.151144842192191,52.283257841139225
caps.bmp,0,img115.bmp,gblur,2.1414660647530557,57.78121193545228
paintedhouse.bmp,0,img116.bmp,gblur,2.371653802697252,86.27444720136725
ocean.bmp,0,img117.bmp,gblur,1.9714606038523592,84.55564220108053
lighthouse2.bmp,0,img118.bmp,gblur,1.766019239173562,70.26112633028697
ocean.bmp,0,img119.bmp,gblur,1.8165778472355079,40.38463431058608
statue.bmp,0,img120.bmp,gblur,1.446242440031924,71.84453613923937
sailing4.bmp,0,img121.bmp,gblur,2.097593302463487,74.66704277991492
house.bmp,0,img122.bmp,gblur,1.8003603577480416,38.009055999426565
coinsinfountain.bmp,0,img123.bmp,gblur,1.5615860957580692,61.346819585982885
sailing3.bmp,0,img124.bmp,gblur,1.782404360910398,64.71710859945146
sailing1.bmp,0,img125.bmp,gblur,2.1771822093098345,68.01663301489151
stream.bmp,0,img126.bmp,gblur,2.02092118076,36.50002223269209
sailing4.bmp,0,img127.bmp,gblur,3.021715171795851,53.305640851612196
dancers.bmp,0,img128.bmp,gblur,1.8298860160782875,58.02915765036237
bikes.bmp,0,img129.bmp,gblur,2.0792447693044007,29.31846908583694
sailing1.bmp,0,img130.bmp,gblur,2.1183774275666685,49.54061655633064
statue.bmp,0,img131.bmp,gblur,1.5209358765131336,55.584211099300234
womanhat.bmp,0,img132.bmp,gblur,2.358234407205805,64.12525460567022
lighthouse2.bmp,0,img133.bmp,gblur,1.175522088565494,24.91286361762859
buildings.bmp,0,img134.bmp,gblur,2.1862955425328296,48.95564454107609
cemetry.bmp,0,img135.bmp,gblur,1.7730139063342016,47.96322103017178
sailing4.bmp,0,img136.bmp,gblur,2.083740406387225,30.4216928832291
building2.bmp,0,img137.bmp,gblur,1.8000736006243856,17.750595646159454
house.bmp,0,img138.bmp,gblur,1.7838263232170697,73.01791251884717
plane.bmp,0,img139.bmp,gblur,1.7571187484147568,64.55945570551016
woman.bmp,0,img140.bmp,gblur,1.8556972294792302,39.758967595843245
rapids.bmp,0,img141.bmp,gblur,1.6383158275062488,56.67448459201258
churchandcapitol.bmp,0,img142.bmp,gblur,1.709836560292934,30.519428175117486
cemetry.bmp,0,img143.bmp,gblur,1.344143883670629,33.84223042572021
sailing3.bmp,0,img144.bmp,gblur,2.1843112908282403,72.07038503902243
woman.bmp,0,img145.bmp,gblur,2.053298466265542,22.31027731867567
coinsinfountain.bmp,0,img1.bmp,fastfading,3.1697271612014375,75.69834484894027
coinsinfountain.bmp,0,img2.bmp,fastfading,3.127486454760219,72.38923371278747
coinsinfountain.bmp,0,img3.bmp,fastfading,4.081609982408548,70.14186312814755
coinsinfountain.bmp,0,img4.bmp,fastfading,3.5604776169504753,21.236876374403256
coinsinfountain.bmp,0,img5.bmp,fastfading,2.6454161129929696,13.035300360483568
ocean.bmp,0,img6.bmp,fastfading,3.532928485111395,61.91884706998839
ocean.bmp,0,img7.bmp,fastfading,3.751627275678651,51.55241265731182
ocean.bmp,0,img8.bmp,fastfading,3.6075979180579907,83.14840637381712
ocean.bmp,0,img9.bmp,fastfading,3.3040264347306105,63.12396333336599
ocean.bmp,0,img10.bmp,fastfading,2.2750658347201465,5.932762842632151
statue.bmp,0,img11.bmp,fastfading,3.419802659667145,72.19553583563231
statue.bmp,0,img12.bmp,fastfading,3.25811532493205,46.15722197754742
statue.bmp,0,img13.bmp,fastfading,2.2118867692393525,10.62005747868401
statue.bmp,0,img14.bmp,fastfading,2.91890489633748,19.717544269834338
statue.bmp,0,img15.bmp,fastfading,2.734508675045638,10.833354821743228
dancers.bmp,0,img16.bmp,fastfading,3.5601464054188727,65.82497819643346
dancers.bmp,0,img17.bmp,fastfading,2.357956180299048,54.373331274324045
dancers.bmp,0,img18.bmp,fastfading,2.4832328267043593,81.0179705378508
dancers.bmp,0,img19.bmp,fastfading,2.806607407404946,41.92217758138109
dancers.bmp,0,img20.bmp,fastfading,3.840798353513802,22.00058839495432
paintedhouse.bmp,0,img21.bmp,fastfading,2.906424772847812,78.39976353763907
paintedhouse.bmp,0,img22.bmp,fastfading,3.767154345056687,62.589208895964546
paintedhouse.bmp,0,img23.bmp,fastfading,3.227418955062686,47.03150565208161
paintedhouse.bmp,0,img24.bmp,fastfading,2.510187826320524,54.39350290165264
paintedhouse.bmp,0,img25.bmp,fastfading,3.3201203148056284,13.64960869971246
stream.bmp,0,img26.bmp,fastfading,4.202435523831104,67.11403306513637
stream.bmp,0,img27.bmp,fastfading,3.1961503007211456,10.904306643436378
stream.bmp,0,img28.bmp,fastfading,2.148882452322508,15.804461414590346
stream.bmp,0,img29.bmp,fastfading,2.552095474903708,16.145172839516636
stream.bmp,0,img30.bmp,fastfading,1.9060613536718118,7.247282319675264
bikes.bmp,0,img31.bmp,fastfading,3.245519320395442,99.58651348686959
bikes.bmp,0,img32.bmp,fastfading,2.954243541648991,52.327717808871576
bikes.bmp,0,img33.bmp,fastfading,2.596156795337599,33.16214637834979
bikes.bmp,0,img34.bmp,fastfading,2.81934062618964,10.492456034882686
bikes.bmp,0,img35.bmp,fastfading,3.0754059271343475,48.840839515922575
flowersonih35.bmp,0,img36.bmp,fastfading,2.60932535108315,54.76502889570662
flowersonih35.bmp,0,img37.bmp,fastfading,3.419685102521834,95.77409374141652
flowersonih35.bmp,0,img38.bmp,fastfading,3.1321979313328745,30.78023533858247
flowersonih35.bmp,0,img39.bmp,fastfading,4.782410081382477,34.07425249043993
flowersonih35.bmp,0,img40.bmp,fastfading,3.0877140298460852,16.429121525519584
parrots.bmp,0,img41.bmp,fastfading,3.7454853414753413,47.90779725297225
parrots.bmp,0,img42.bmp,fastfading,4.012353367286302,58.41939049817109
parrots.bmp,0,img43.bmp,fastfading,1.781069037632149,7.234500306160264
parrots.bmp,0,img44.bmp,fastfading,2.553261450413017,20.695027475202703
parrots.bmp,0,img45.bmp,fastfading,2.5350742658568346,3.3916336118871087
studentsculpture.bmp,0,img46.bmp,fastfading,3.238886798851759,84.35398937606175
studentsculpture.bmp,0,img47.bmp,fastfading,2.027024004253147,99.04090626921534
studentsculpture.bmp,0,img48.bmp,fastfading,3.488755211393321,57.11706071800262
studentsculpture.bmp,0,img49.bmp,fastfading,3.0707170780852175,13.315534024440112
studentsculpture.bmp,0,img50.bmp,fastfading,2.7747063316240057,14.480616750326682
building2.bmp,0,img51.bmp,fastfading,2.9519268338376077,84.84405450844739
building2.bmp,0,img52.bmp,fastfading,2.2018292848094734,102.67047076529366
building2.bmp,0,img53.bmp,fastfading,3.464605737687111,49.21986908481058
building2.bmp,0,img54.bmp,fastfading,1.706059328837654,11.099089191674402
building2.bmp,0,img55.bmp,fastfading,2.9001883762226464,16.0834094198751
plane.bmp,0,img56.bmp,fastfading,3.9564060748368686,49.8049500050861
plane.bmp,0,img57.bmp,fastfading,3.346654336780054,76.03556974499287
plane.bmp,0,img58.bmp,fastfading,2.796728293298564,95.95778317943885
plane.bmp,0,img59.bmp,fastfading,3.1401913610335006,9.426468350910561
plane.bmp,0,img60.bmp,fastfading,3.641240043239738,14.523194856047589
woman.bmp,0,img61.bmp,fastfading,4.283344124735823,75.73546444515758
woman.bmp,0,img62.bmp,fastfading,4.298119492721364,73.80284324741564
woman.bmp,0,img63.bmp,fastfading,4.5245745138395606,20.510661566218758
woman.bmp,0,img64.bmp,fastfading,2.781167148408399,10.139030733080304
woman.bmp,0,img65.bmp,fastfading,3.486210547961122,87.9097236928659
buildings.bmp,0,img66.bmp,fastfading,2.554823999854392,59.220408784962586
buildings.bmp,0,img67.bmp,fastfading,2.800612226033104,73.46184832990365
buildings.bmp,0,img68.bmp,fastfading,3.2919404520734865,69.5058791325869
buildings.bmp,0,img69.bmp,fastfading,2.4885579828991586,89.79611578262839
buildings.bmp,0,img70.bmp,fastfading,2.08687210907679,8.049363347373571
house.bmp,0,img71.bmp,fastfading,2.358448027031954,97.87628555010909
house.bmp,0,img72.bmp,fastfading,3.2015883049673124,22.841368890743222
house.bmp,0,img73.bmp,fastfading,2.8757061211864245,36.83680677608689
house.bmp,0,img74.bmp,fastfading,3.743495203105928,11.021255348207085
house.bmp,0,img75.bmp,fastfading,3.460430796672716,10.886885674413485
rapids.bmp,0,img76.bmp,fastfading,2.194877282581972,97.93005426044192
rapids.bmp,0,img77.bmp,fastfading,3.1057913931358034,46.61397691273123
rapids.bmp,0,img78.bmp,fastfading,1.7099508828898748,45.771721280740564
rapids.bmp,0,img79.bmp,fastfading,3.4968501618212335,57.0121131162158
rapids.bmp,0,img80.bmp,fastfading,1.778578809301602,6.827347477667608
womanhat.bmp,0,img81.bmp,fastfading,3.0397827727771167,48.85321204142524
womanhat.bmp,0,img82.bmp,fastfading,3.4343585222600104,41.631702200296125
womanhat.bmp,0,img83.bmp,fastfading,4.193385518933229,24.486863891147017
womanhat.bmp,0,img84.bmp,fastfading,3.4492401408015243,19.021435287056377
