image,dst_type,dst_idx,dst_lev,dmos_std,dmos,DSSIM,SSIMULACRA,Butteraugli
family,contrast,6,2,0.0683693113229309,0.144775755100393,0.021199799999999998,0.27346093,20.197468
family,contrast,6,3,0.0513509258568338,0.279522696481041,0.11599714,0.37226653,38.13208
family,contrast,6,4,0.103975067859285,0.3785073937305229,0.20836974,0.42725593,48.340034
fisher,AWGN,1,1,0.0404024553330558,0.0523535406880391,0.00491037,0.0429296,2.135135
fisher,AWGN,1,2,0.0905675128189168,0.130218725308001,0.01730298,0.12094769999999999,4.032894000000001
fisher,AWGN,1,3,0.104887103372624,0.216469517836434,0.04889305,0.24397122,6.335205
fisher,AWGN,1,4,0.137327728746079,0.312142649948175,0.11363215,0.36931818,10.250589999999999
fisher,AWGN,1,5,0.209321487519262,0.440315296932344,0.22954909,0.48696039,15.460315
fisher,JPEG,2,1,0.0124869743871077,0.008108853922375559,0.00319428,0.03594156,2.686645
fisher,JPEG,2,2,0.0455312304512863,0.180488592633935,0.02649207,0.09437185,9.753397
fisher,JPEG,2,3,0.18755462521059,0.517847849276332,0.11431441,0.19723864,15.493081
fisher,JPEG,2,4,0.126533063379217,0.724554720382649,0.44652108,0.35204885,40.731998
fisher,JPEG,2,5,0.12358602361667,0.7906815447755731,0.46374899,0.36235002,41.564701
fisher,jpeg2000,3,1,0.0132669878133724,0.0081251237218217,0.00700851,0.05044106,3.071374
fisher,jpeg2000,3,2,0.0129094334051141,0.176318717207852,0.03855079,0.1005868,8.243464
fisher,jpeg2000,3,3,0.0640718468951147,0.517953503002079,0.13929644,0.20832474,35.696201
fisher,jpeg2000,3,4,0.0666331949286666,0.8084287570154409,0.3297265,0.3111472,85.545715
fisher,jpeg2000,3,5,0.0,0.972080040982288,0.5833334,0.38602967,120.891182
fisher,fnoise,4,1,0.0235206527110862,0.0660595284680719,0.01099739,0.02300043,4.3819930000000005
fisher,fnoise,4,2,0.174944135584418,0.270288031489073,0.04127901,0.07062924,8.585367999999999
fisher,fnoise,4,3,0.18168263992920305,0.402802224398784,0.11704858,0.17503601,15.350413
fisher,fnoise,4,4,0.20478305483373704,0.4873715042317829,0.30217954,0.32518529,24.920658
fisher,fnoise,4,5,0.19073960259780606,0.606522627458795,0.62272924,0.48073977,31.166149
fisher,BLUR,5,1,0.0512579374249627,0.0557594276824209,0.00489689,0.02515534,3.089789
fisher,BLUR,5,2,0.16343881575940195,0.361151074091483,0.02318244,0.08846764,7.459227
fisher,BLUR,5,3,0.17229073718217305,0.583246997401268,0.10346547,0.18620722,37.98542
fisher,BLUR,5,4,0.0873774337642547,0.800441857479803,0.29597401,0.29160242,106.68016100000001
fisher,BLUR,5,5,0.0603510542358663,0.912743068999973,0.52831252,0.38027917,126.10874199999999
fisher,contrast,6,1,0.0533247930068049,0.0904367961732884,0.00905368,0.05889597,10.200455
fisher,contrast,6,2,0.129576197101469,0.212384792163062,0.05293112,0.10697002,23.70956
fisher,contrast,6,3,0.182219212435745,0.34155551194714,0.23386031,0.21916761,49.626049
fisher,contrast,6,4,0.210350470799892,0.389413282247396,0.33305195,0.2725117,61.338127
foxy,AWGN,1,1,0.0205010399445816,0.0135290243153166,0.00193486,0.01963291,1.603575
foxy,AWGN,1,2,0.0567253888138675,0.0636169273447301,0.00738172,0.05812899999999999,2.928575
foxy,AWGN,1,3,0.103732109230035,0.13646912702195502,0.02092683,0.1188307,5.171261
foxy,AWGN,1,4,0.13997576539063195,0.250446077455242,0.04954396,0.19532278,8.176039
foxy,AWGN,1,5,0.13820957058954902,0.38116290911022105,0.10125348,0.27846372,11.699465
foxy,JPEG,2,1,0.000988082823629052,0.0160438392210166,0.00038368,0.01128489,1.321421
foxy,JPEG,2,2,0.0848979217909585,0.0749385341159804,0.00181086,0.024487900000000003,1.561182
foxy,JPEG,2,3,0.154021328152935,0.154161705777543,0.01019565,0.05253979,3.238346
foxy,JPEG,2,4,0.153719101389102,0.322036595181145,0.04020638,0.10051817,7.599594000000001
foxy,JPEG,2,5,0.051370115559356,0.551065343403553,0.14984182,0.20133736,14.956209
foxy,jpeg2000,3,1,0.0,0.0154107631767076,0.0017898,0.01376394,1.601107
foxy,jpeg2000,3,2,0.0527180988710354,0.0562978052179906,0.00714478,0.03810617,3.393497
foxy,jpeg2000,3,3,0.040230557681117,0.17876166899906198,0.02823122,0.07664335,10.492769000000001
foxy,jpeg2000,3,4,0.0925405771751056,0.37920259270407,0.07675711,0.12954317,19.036703
foxy,jpeg2000,3,5,0.0,0.6090299196336441,0.21471841,0.21904529,25.912155
foxy,fnoise,4,1,0.0330136466863952,0.0227379851309874,0.0036468000000000004,0.01128551,4.262734
foxy,fnoise,4,2,0.0806577123691649,0.0921669141839764,0.01313917,0.03330324,7.170278999999999
foxy,fnoise,4,3,0.125109659511748,0.33270922070666903,0.04256576,0.08651333,14.984829999999999
foxy,fnoise,4,4,0.14730837277468398,0.4009782521445249,0.09989228,0.15508249,20.481213
foxy,fnoise,4,5,0.008348128767797341,0.5758554035881539,0.21082718,0.2553739,36.504177
foxy,BLUR,5,1,0.00103955298999675,0.0158619581637846,0.00114961,0.00229009,1.414593
foxy,BLUR,5,2,0.103798612393412,0.109800030178751,0.00412341,0.00780606,2.589481
foxy,BLUR,5,3,0.124429201420806,0.17980097941009598,0.01417116,0.02658462,4.433445
foxy,BLUR,5,4,0.146678718373436,0.290320136434221,0.04220642,0.07400657,6.953875
foxy,BLUR,5,5,0.113319712920179,0.4418403167510129,0.13424609,0.1775115,13.203269
foxy,contrast,6,1,0.0336616537554278,0.0467667996207463,0.0073241,0.03840359,5.421729
foxy,contrast,6,2,0.051528577675179,0.183250495086475,0.04407052,0.08787588,12.397456
foxy,contrast,6,3,0.11512498836864997,0.35607679838777506,0.20718828,0.18265219,26.479855
foxy,contrast,6,4,0.156034076406512,0.4699252792250971,0.91891582,0.40636784,57.41478000000001
geckos,AWGN,1,1,0.0153542753740437,0.028506453031450007,0.0018699,0.01504264,1.373981
geckos,AWGN,1,2,0.0410363489287314,0.0602723033841468,0.00669627,0.04263609,2.5389630000000003
geckos,AWGN,1,3,0.05715603543883401,0.11669462705680303,0.01915303,0.09033852,4.324952
geckos,AWGN,1,4,0.0527051962285021,0.201859217899382,0.04620265,0.15701553,7.2091080000000005
geckos,AWGN,1,5,0.12001356794447303,0.336185973541656,0.10011568,0.24428702,10.855022
geckos,JPEG,2,1,0.0,0.0219952381184452,0.0008353,0.01271453,1.1561270000000001
geckos,JPEG,2,2,0.08506012684844097,0.0467410495918013,0.00424035,0.0284781,1.9359990000000002
geckos,JPEG,2,3,0.16331619708679598,0.13477463124570402,0.02208093,0.06451259,3.814746
geckos,JPEG,2,4,0.0704944825781395,0.462546028309157,0.10511034,0.15178139,11.396256
geckos,JPEG,2,5,0.0,0.7343663274248299,0.5128062,0.34518752,39.491623
geckos,jpeg2000,3,1,0.000548868201176806,0.0223502321980904,0.00194683,0.012893,1.955956
geckos,jpeg2000,3,2,0.0728202063639945,0.0441892113946549,0.00948935,0.03672956,3.338056
geckos,jpeg2000,3,3,0.0895299254663187,0.17047949460681602,0.03960224,0.07894277,6.830996000000001
geckos,jpeg2000,3,4,0.0649234542942297,0.3773908149684561,0.13200996,0.15107044,14.946845999999999
geckos,jpeg2000,3,5,0.0630184956623094,0.6171026802304879,0.52550861,0.34040342,39.645912
geckos,fnoise,4,1,0.00604022446069664,0.00404056257706617,0.00490064,0.01048954,2.976673
geckos,fnoise,4,2,0.114962845432182,0.19014872953165,0.01556023,0.03472805,8.225893
geckos,fnoise,4,3,0.138473109316797,0.33751295659178304,0.04940259,0.07459063,10.832569
geckos,fnoise,4,4,0.129162586339423,0.451414332590196,0.11214239,0.12889784,21.309504999999998
geckos,fnoise,4,5,0.0948042650297192,0.609817511624709,0.26014074,0.21386192,30.279020000000003
geckos,BLUR,5,1,0.0222810632388306,0.0125227979269504,0.00236188,0.00414303,1.007471
geckos,BLUR,5,2,0.0357462551744195,0.0676278816560726,0.00933879,0.01566915,2.022903
geckos,BLUR,5,3,0.0999029609772808,0.23096193046682295,0.0336331,0.05182881,4.269383
geckos,BLUR,5,4,0.137291343610885,0.34085815098167205,0.11712569,0.14495285,10.766983999999999
geckos,BLUR,5,5,0.126530355777186,0.5697377920473891,0.46570196,0.34353991,53.280102
geckos,contrast,6,1,0.0768990027852296,0.10539768448341,0.01158812,0.04713007,10.023334
geckos,contrast,6,2,0.122986665172372,0.23884004434635006,0.07541606,0.09700664,23.557357999999997
geckos,contrast,6,3,0.10364964118403802,0.4523827246646339,0.3974033,0.24229324,44.593506
lady_liberty,AWGN,1,1,0.0409574196789398,0.0324762100136628,0.00480079,0.04700712,2.4927479999999997
lady_liberty,AWGN,1,2,0.0758878545412619,0.151055252815776,0.017639,0.13700366,4.4268160000000005
lady_liberty,AWGN,1,3,0.0873584620895848,0.254612477058658,0.04885126,0.26528273,8.479782
lady_liberty,AWGN,1,4,0.17338812066998702,0.384169331053546,0.1086851,0.39149439,12.003879
lady_liberty,AWGN,1,5,0.185656002902408,0.487482878919033,0.21709277,0.50810774,17.501188
lady_liberty,JPEG,2,1,0.008541703032770841,0.0169723412797432,0.00364426,0.024369599999999998,2.38167
lady_liberty,JPEG,2,2,0.0447302915255724,0.273513737072985,0.02472618,0.06581831,5.525636
lady_liberty,JPEG,2,3,0.170300145658254,0.531659729393099,0.09968425,0.13323122,14.086127
lady_liberty,JPEG,2,4,0.155064066605249,0.6545024881498829,0.15778786,0.15603147,19.962286
lady_liberty,JPEG,2,5,0.15860065788287306,0.7703178811551259,0.33544002,0.22118763,33.638690999999994
lady_liberty,jpeg2000,3,1,0.0430576749657419,0.0312465408777498,0.0084212,0.03337882,5.335227
lady_liberty,jpeg2000,3,2,0.120139002235193,0.267003952398056,0.02678179,0.06134271,10.00528
lady_liberty,jpeg2000,3,3,0.061351242282401,0.508630007134519,0.07655283,0.11500610000000001,20.947096
lady_liberty,jpeg2000,3,4,0.113152957644047,0.7634242439153901,0.19986416,0.20429668,81.810577
lady_liberty,jpeg2000,3,5,0.0386663339912867,0.907292019378275,0.39724408,0.28594908,125.3405
lady_liberty,fnoise,4,1,0.0526350243713625,0.031953601177432005,0.01046006,0.02183979,4.733219
lady_liberty,fnoise,4,2,0.105992566557764,0.19346122699515694,0.03924666,0.07523364,9.233132000000001
lady_liberty,fnoise,4,3,0.147530062115931,0.35243224472398205,0.10716702,0.17177604,15.684156
lady_liberty,fnoise,4,4,0.195159527696244,0.505369606266316,0.30810663,0.35201429,22.944305
lady_liberty,fnoise,4,5,0.211244745326049,0.6419916025765571,0.58787158,0.50376387,39.546478
lady_liberty,BLUR,5,1,0.0394067057021596,0.0589375055397078,0.00255447,0.00872976,2.542328
lady_liberty,BLUR,5,2,0.0917274822576504,0.226532464087034,0.01124778,0.02995534,6.593852
lady_liberty,BLUR,5,3,0.0912119061251637,0.461503187958648,0.0469326,0.08420159,23.062334
lady_liberty,BLUR,5,4,0.0801931564942794,0.673303920042541,0.16739271,0.180513,108.459488
lady_liberty,BLUR,5,5,0.0,0.965804775136334,0.40860127,0.27812433,126.150581
lady_liberty,contrast,6,1,0.0701371151412987,0.091670858420499,0.01056659,0.01575643,12.314991000000001
lady_liberty,contrast,6,2,0.120681141513584,0.305202654274408,0.06649359,0.06220395,29.530178000000003
lady_liberty,contrast,6,3,0.0734947879858848,0.640589645918238,0.34535634,0.25663637,73.86488299999999
lake,AWGN,1,1,0.0284253975778787,0.0221403298301723,0.00224193,0.02499058,2.268255
lake,AWGN,1,2,0.0348261941481423,0.136921328964311,0.00808653,0.06989446,3.990642
lake,AWGN,1,3,0.111671442467187,0.295296301578588,0.02399927,0.14213702,7.104155
lake,AWGN,1,4,0.12847965064221098,0.43723698059651,0.05801249,0.22271822,11.216074
lake,AWGN,1,5,0.14365820056858405,0.536121838769435,0.12274476,0.30749213,16.289928
lake,JPEG,2,1,0.0258995174044007,0.0207020316883273,0.00040305,0.0100115,0.8848450000000001
lake,JPEG,2,2,0.0504638332020079,0.0788369831914257,0.00450911,0.03336057,2.502795
lake,JPEG,2,3,0.12402197616285,0.155843224232949,0.01876698,0.06505373,4.17206
lake,JPEG,2,4,0.160479519564019,0.4293711251588029,0.07797135,0.14359263,8.218696000000001
lake,JPEG,2,5,0.0,0.729901467186096,0.31345228,0.28850354,32.663128
lake,jpeg2000,3,1,0.105149750157087,0.0654311282609431,0.00195527,0.01844407,2.5219869999999998
lake,jpeg2000,3,2,0.14769645693341,0.166943861955545,0.00883165,0.04172842,4.1102
lake,jpeg2000,3,3,0.16266901358348598,0.24779660537805706,0.03324642,0.08435419,6.633379
lake,jpeg2000,3,4,0.14206929227462695,0.408122501042693,0.11033452,0.16197501,14.29163
lake,jpeg2000,3,5,0.0431680532219137,0.6823373296365121,0.42910032,0.32736954,44.648994
lake,fnoise,4,1,0.13287816137882902,0.124646515990482,0.00450895,0.01732587,5.109555
lake,fnoise,4,2,0.147404388128055,0.29034460820947,0.01728458,0.04418303,7.79655
lake,fnoise,4,3,0.17894452546974104,0.4396969536072421,0.04792614,0.09831160000000001,14.086425
lake,fnoise,4,4,0.0570139608071078,0.571498216670102,0.11986937,0.17070764,22.277357000000002
lake,fnoise,4,5,0.0333260172650377,0.659031880730699,0.25458301,0.26751622,31.322896999999998
lake,BLUR,5,1,0.0737124373805785,0.07417684639598797,0.00217301,0.00353439,1.391239
lake,BLUR,5,2,0.105037103070134,0.162925993919541,0.00820118,0.01298417,2.842068
lake,BLUR,5,3,0.0765775578346332,0.295627731106607,0.02778647,0.04420581,5.2413870000000005
lake,BLUR,5,4,0.10737447799354302,0.470206654381984,0.08764606,0.12248331,9.558728
lake,BLUR,5,5,0.0454493748347975,0.654703984124974,0.35155491,0.29847892,43.484253
lake,contrast,6,1,0.0647000358301052,0.094336192672836,0.00882537,0.06774971,5.754561
lake,contrast,6,2,0.093119531180929,0.26506273334541297,0.0592923,0.12289059,14.131844000000001
lake,contrast,6,3,0.13821457705209805,0.4097319656624741,0.33264709,0.24353328,34.536235999999995
lake,contrast,6,4,0.0177684247042986,0.5064556060646389,0.50167962,0.30061998,41.716473
log_seaside,AWGN,1,1,0.0,0.0,0.00246341,0.03606098,2.216114
log_seaside,AWGN,1,2,0.0392474472727247,0.0565610642206485,0.00881353,0.10177463,3.981302
log_seaside,AWGN,1,3,0.0758610166541937,0.131854571888407,0.02530948,0.19818366,5.989343
log_seaside,AWGN,1,4,0.120851221357974,0.26746544001447,0.05903502,0.29522719,9.522388000000001
log_seaside,AWGN,1,5,0.118960280972502,0.441761665932138,0.11667542,0.38196662,14.738992999999999
log_seaside,JPEG,2,1,0.00044260525539042,0.000207530393361341,0.00038273,0.01124381,1.486974
log_seaside,JPEG,2,2,0.006998135107065521,0.0092886386361385,0.00293379,0.03292961,1.943601
log_seaside,JPEG,2,3,0.0358102027024801,0.0378058886172169,0.01597446,0.07460178,3.660219
log_seaside,JPEG,2,4,0.0526224108220473,0.26925790187238896,0.06145259,0.15341404,9.380005
log_seaside,JPEG,2,5,0.0644357535209272,0.638936428106042,0.21861212,0.28601583,24.653605
log_seaside,jpeg2000,3,1,0.00044260525539042,0.000207530393361341,0.00213842,0.02155858,2.256231
log_seaside,jpeg2000,3,2,0.0465520959778071,0.0447634989163678,0.00879522,0.04878908,4.491336
log_seaside,jpeg2000,3,3,0.0255180529055984,0.15995182883201,0.03379804,0.10962001,11.412532
log_seaside,jpeg2000,3,4,0.0744506482575304,0.3944238422372229,0.10407739999999999,0.20040134,24.644165
log_seaside,jpeg2000,3,5,0.0595114010341876,0.693041484714611,0.24133804,0.29391207,40.447144
log_seaside,fnoise,4,1,0.0124710104381383,0.0175102254593008,0.00499133,0.01917311,3.9214290000000003
log_seaside,fnoise,4,2,0.0476859070087657,0.143125216780299,0.01860215,0.05218723,8.551912
log_seaside,fnoise,4,3,0.102866666021679,0.3229692436329489,0.05740035,0.12440815,14.643668
log_seaside,fnoise,4,4,0.0821636325562425,0.518165050961577,0.14297555,0.23315879,18.064476000000003
log_seaside,fnoise,4,5,0.0785310634717683,0.6726434086871539,0.30719597,0.35269415,31.820244
log_seaside,BLUR,5,1,0.0111999765533853,0.0134944400765824,0.00132218,0.00264885,1.684577
log_seaside,BLUR,5,2,0.0527764210118956,0.0780735246932458,0.00528279,0.01009125,3.175505
log_seaside,BLUR,5,3,0.0777473404192762,0.207243120376521,0.01694497,0.0322901,5.2345489999999995
log_seaside,BLUR,5,4,0.0733960608591554,0.35051352124547,0.05010656,0.08648869999999999,8.590816
log_seaside,BLUR,5,5,0.0971187367005783,0.590394371320891,0.15151054,0.19592982,15.282792
log_seaside,contrast,6,1,0.0209273158769666,0.0234199582426099,0.00524188,0.03367776,6.417622
log_seaside,contrast,6,2,0.0627619052008187,0.156704774941998,0.03409902,0.06700652,15.188877
log_seaside,contrast,6,3,0.172219859482967,0.369062184113324,0.15917077,0.14631504,29.59037
log_seaside,contrast,6,4,0.19063574231253505,0.458281658081717,0.22599989,0.17934095,34.182362
monument,AWGN,1,1,0.0153670097219721,0.0124067261258512,0.00342745,0.03752617,2.433555
monument,AWGN,1,2,0.0427926939089634,0.0810701023513949,0.01269607,0.11030205,3.929067
monument,AWGN,1,3,0.0871347370439149,0.183266368497344,0.03523643,0.22176225,6.38203
monument,AWGN,1,4,0.185645792016415,0.32475796544679103,0.08417543,0.34457872,11.407924000000001
monument,AWGN,1,5,0.22570283851164,0.4677430340193111,0.17023344,0.44448894,17.360722
monument,JPEG,2,1,0.006580520661344761,0.0155654016856816,0.00218058,0.02356699,1.7845790000000001
monument,JPEG,2,2,0.0520398611127972,0.0632695393426818,0.01384098,0.06274456,3.570327
monument,JPEG,2,3,0.0985828393535527,0.32396333981576503,0.06399921,0.13430044,9.09929
monument,JPEG,2,4,0.130991484646134,0.567924204716453,0.14923785,0.20344846,15.974355
monument,JPEG,2,5,0.0499030524429944,0.765558606165024,0.37391656,0.3216341,31.621934999999997
monument,jpeg2000,3,1,0.0016971444829805599,0.0146237022202119,0.00462041,0.02942782,2.5867080000000002
monument,jpeg2000,3,2,0.0348859199330424,0.10641212793247197,0.02530716,0.0663323,7.936642
monument,jpeg2000,3,3,0.0487337179451706,0.380948149974094,0.08810308,0.15203863,21.334127
monument,jpeg2000,3,4,0.0511634807195756,0.665181991863033,0.28286632,0.28565898,38.151061999999996
monument,jpeg2000,3,5,0.0,0.8205976601218911,0.70701113,0.41699175,87.53647600000001
monument,fnoise,4,1,0.0433526276996902,0.0309425951566799,0.00692161,0.02290228,4.165576000000001
monument,fnoise,4,2,0.172287736502394,0.208239876527408,0.02404135,0.07360038,7.342303
monument,fnoise,4,3,0.212115677500549,0.320126538932693,0.0703831,0.15080679,14.831406
monument,fnoise,4,4,0.21537151340977695,0.513709065441722,0.18992699,0.27348581,27.350576
monument,fnoise,4,5,0.21687914326727,0.5984775820319761,0.38879194,0.39989045,30.376419
monument,BLUR,5,1,0.0377772354464753,0.0476681560558539,0.00311599,0.00850921,1.7631560000000002
monument,BLUR,5,2,0.07591990521804699,0.17704606099594,0.01239047,0.03223569,3.281652
monument,BLUR,5,3,0.12727409288015,0.359401222442396,0.04582681,0.09716257,6.934346000000001
monument,BLUR,5,4,0.0515709686633564,0.58754919481282,0.17854515,0.24491132,36.310448
monument,BLUR,5,5,0.0130939762299301,0.790274774002731,0.5773384,0.37328281,114.16053799999999
monument,contrast,6,1,0.0152933213019066,0.0131772067093427,0.00549587,0.08304265,6.068511
monument,contrast,6,2,0.08261703027600599,0.142370260524047,0.03322841,0.14033058,13.959017000000001
monument,contrast,6,3,0.166555370109478,0.258125453354668,0.15210908,0.21454928,27.487143
monument,contrast,6,4,0.21203302095988105,0.323350586276559,0.21504834,0.24166905,31.732677000000002
native_american,AWGN,1,1,0.0611467735662768,0.0403223836318586,0.00408656,0.03323965,2.0550479999999998
native_american,AWGN,1,2,0.0734590238391163,0.0690798396360254,0.01446615,0.09497698,3.689051
native_american,AWGN,1,3,0.0696976544261774,0.223948142795052,0.03980279,0.18898026,6.883427
native_american,AWGN,1,4,0.137259778779798,0.401099171493965,0.09170271,0.30315056,8.890216
native_american,AWGN,1,5,0.109312717722823,0.476059648735469,0.18390097,0.4169208,15.809939000000002
native_american,JPEG,2,1,0.0352948393249323,0.0226057755963522,0.00087572,0.01170703,1.127675
native_american,JPEG,2,2,0.0845324244625743,0.0917093587465779,0.01035252,0.05340798,2.847055
native_american,JPEG,2,3,0.133749143951017,0.362078209401192,0.06076728,0.12982014,7.637541000000001
native_american,JPEG,2,4,0.0644142689361603,0.699263328904396,0.24276816,0.25708561,20.134781
native_american,JPEG,2,5,0.0359358289398652,0.827043675677701,0.46603461,0.3587438,36.373421
native_american,jpeg2000,3,1,0.0683551294401013,0.0549065953090578,0.00459225,0.02901067,2.464854
native_american,jpeg2000,3,2,0.0687601983098467,0.15030966828580405,0.02394114,0.07007079,5.979178
native_american,jpeg2000,3,3,0.0820074536471948,0.372919861542802,0.08540487,0.15091202,15.387589000000002
native_american,jpeg2000,3,4,0.0638552270140232,0.7231220816523759,0.27971011,0.2806808,51.606196999999995
native_american,jpeg2000,3,5,0.0039740999459228704,0.887084645233867,0.77784065,0.42516323,140.953232
native_american,fnoise,4,1,0.11054187271940598,0.0868997288604232,0.00818223,0.01585216,5.556346
native_american,fnoise,4,2,0.107991629913041,0.254457180803182,0.02829616,0.04793632,7.494269999999999
native_american,fnoise,4,3,0.144235613806447,0.490956031484802,0.08345753,0.11980248,12.974114
native_american,fnoise,4,4,0.128670353659737,0.617729817482694,0.20592048,0.21996164,29.518394
native_american,fnoise,4,5,0.110019815913206,0.7354442595989721,0.45402127,0.36903909,34.039246
native_american,BLUR,5,1,0.0158047414668743,0.0350806577397211,0.00363928,0.01145298,1.7035240000000003
native_american,BLUR,5,2,0.13710251153293498,0.172278655045137,0.01511384,0.04178006,3.850447
native_american,BLUR,5,3,0.100738828097712,0.36493872470823,0.06655723,0.12636468,13.578861999999999
native_american,BLUR,5,4,0.0749270456807105,0.606541844494651,0.26254086,0.25719889,80.24736800000001
native_american,BLUR,5,5,0.0276630554535495,0.8680668386637099,0.7622475000000001,0.41028252,146.782166
native_american,contrast,6,1,0.0612373908900794,0.0619383920051393,0.00598798,0.031872700000000004,5.9751959999999995
native_american,contrast,6,2,0.14394917169553306,0.223733471642594,0.03423781,0.07456281,13.853833999999999
native_american,contrast,6,3,0.162213434422319,0.36958650499944895,0.14573156,0.15545936,26.626944
native_american,contrast,6,4,0.21823226788758104,0.45862626570119,0.20811436,0.18966085,31.160007
redwood,AWGN,1,1,0.0235725687298528,0.0508656777590375,0.00383745,0.03678059,2.701566
redwood,AWGN,1,2,0.0836780621051108,0.187573996043933,0.01401898,0.10600425,4.224927
redwood,AWGN,1,3,0.15082519538883998,0.322696257054247,0.04165315,0.22465545,7.912772
redwood,AWGN,1,4,0.190992590207435,0.4315554528997741,0.09723769,0.34523881,12.324158
redwood,AWGN,1,5,0.200216673579762,0.544838480133743,0.19876408,0.45623625,19.183117000000003
redwood,JPEG,2,1,0.0039139021336791705,0.0271684906998833,0.0023117,0.02205703,1.5383959999999999
redwood,JPEG,2,2,0.0988385848878755,0.0986550888068831,0.01103448,0.04917463,3.494705
redwood,JPEG,2,3,0.16277189071459802,0.425071769771008,0.05266543,0.11770962,7.401535000000001
redwood,JPEG,2,4,0.110772267599247,0.744925949611987,0.19919229,0.24485055,16.147242000000002
redwood,JPEG,2,5,0.014065711869556005,0.8458024808160971,0.48575916,0.35743987,32.431346999999995
redwood,jpeg2000,3,1,0.0144333505772298,0.0317074432497919,0.00511786,0.03184506,2.817805
redwood,jpeg2000,3,2,0.0912773851828378,0.18231648195327105,0.02342567,0.0717528,5.638596
redwood,jpeg2000,3,3,0.180514420605982,0.4344376922031,0.08772269,0.15396025,14.68025
redwood,jpeg2000,3,4,0.0975798816256229,0.681236182447329,0.26823971,0.28852014,38.694359000000006
redwood,jpeg2000,3,5,0.0179017787297346,0.88572551017027,0.84677017,0.41966601,121.25534099999999
redwood,fnoise,4,1,0.0614443373945969,0.09484426787655903,0.0087531,0.03314191,6.142364
redwood,fnoise,4,2,0.11157321793219503,0.309780939885834,0.02957225,0.07154028,8.925744
redwood,fnoise,4,3,0.183092653007227,0.524451959971738,0.08645366,0.15964671,16.266928
redwood,fnoise,4,4,0.16813699667557,0.6532465002497111,0.21347533,0.28761295,28.566141
redwood,fnoise,4,5,0.146309545082801,0.7520708067110979,0.48723145,0.45575525,50.389202000000004
redwood,BLUR,5,1,0.0734603157488206,0.0879423519356235,0.00283297,0.00537364,1.629665
redwood,BLUR,5,2,0.08885076399446801,0.229959879528048,0.01092828,0.02028869,3.222798
redwood,BLUR,5,3,0.14332378003015198,0.3809305948865751,0.04006785,0.068925,6.190097
redwood,BLUR,5,4,0.15766400881268802,0.569353854701792,0.17739181,0.21437392,26.274193
redwood,BLUR,5,5,0.0588924332592514,0.845567152292092,0.83779073,0.40728758,130.13720700000002
redwood,contrast,6,1,0.0987236021033505,0.0738893547346898,0.00638989,0.07563444,5.743873000000001
redwood,contrast,6,2,0.140308523143455,0.198000964719704,0.041487699999999995,0.15019872,17.974325
redwood,contrast,6,3,0.0606511472753762,0.389842267772798,0.2076536,0.25593252,46.140919
redwood,contrast,6,4,0.242961320278466,0.470886338946221,0.29194665,0.29367324,48.020088
roping,AWGN,1,1,0.00358044046989387,0.00250084549880867,0.00297239,0.03810633,3.158499
roping,AWGN,1,2,0.11101804996174698,0.105027965356973,0.01048112,0.11549256,5.481856
roping,AWGN,1,3,0.150743936861019,0.18451697089028896,0.03255056,0.24220043,9.670178
roping,AWGN,1,4,0.215522123978249,0.381883665320493,0.09110684,0.37582635,16.280943
roping,AWGN,1,5,0.272535632178361,0.5130783850929961,0.21193765,0.48156488,26.782621000000002
roping,JPEG,2,1,0.0149237299756421,0.01367654428414,0.00047715,0.0093086,0.821254
roping,JPEG,2,2,0.0619238460978015,0.0751151507217272,0.00512121,0.03562258,2.704532
roping,JPEG,2,3,0.15593789156389098,0.30044760864590103,0.03844043,0.11063265,6.05346
roping,JPEG,2,4,0.147327979121281,0.5992930581806171,0.13803734,0.22507263,16.257019
roping,JPEG,2,5,0.0882151827909116,0.8292912762324091,0.36574562,0.37220336,44.929974
roping,jpeg2000,3,1,0.0190165362134943,0.0170647661165142,0.00337958,0.02186828,2.914167
roping,jpeg2000,3,2,0.0907867297226835,0.17185760841662898,0.01638361,0.05512641,6.11564
roping,jpeg2000,3,3,0.143703997083121,0.364208090709058,0.06468288,0.13525,12.444647999999999
roping,jpeg2000,3,4,0.154087938849785,0.670976696397617,0.23162324,0.29387173,46.552563
roping,jpeg2000,3,5,0.0,0.910231322272995,0.84824003,0.47204624,111.434128
roping,fnoise,4,1,0.0165727233981818,0.0322601344482188,0.00580968,0.04312015,4.665854
roping,fnoise,4,2,0.111733541309578,0.138742779190317,0.02148715,0.10274859,9.298767
roping,fnoise,4,3,0.23095674453495604,0.335891622204232,0.06776134,0.19289812,21.547129
roping,fnoise,4,4,0.2150805816575,0.5125083255862071,0.18938514,0.30825916,30.400510999999998
roping,fnoise,4,5,0.0352125699068573,0.738256363096876,0.48905164,0.45952978,70.794563
roping,BLUR,5,1,0.0404284205857519,0.0341082804398746,0.00357583,0.00934589,1.5961100000000001
roping,BLUR,5,2,0.17757030536195104,0.188498969023583,0.013928799999999998,0.03620063,3.3389849999999996
roping,BLUR,5,3,0.169367175489677,0.470543830708936,0.05649216,0.11678611,8.64512
roping,BLUR,5,4,0.13264226124882,0.670045905921657,0.21746765,0.26297717,42.346661
roping,BLUR,5,5,0.0318534142005725,0.8797110078500842,0.75715844,0.42842402,118.88195
