image,dst_type,dst_idx,dst_lev,dmos_std,dmos,DSSIM,SSIMULACRA,Butteraugli,Butteraugli_XL,Butteraugli_XL_3m,Butteraugli_XL_2s,Butteraugli_XL_3s,Butteraugli_XL_6s,Butteraugli_XL_12s
cactus,contrast,6,1,0.118656600143618,0.111254917995562,0.00968465,0.01735385,6.604800999999999,9.6737089157,5.543402,4.156358,4.512112,5.441483,6.676611
cactus,contrast,6,2,0.23877237357875,0.28515695769630106,0.06318972,0.05582092,16.236879000000002,24.4773445129,13.698777,10.049363,10.946067,13.395774,16.754489
cactus,contrast,6,3,0.197892833792013,0.407726454075672,0.32169009,0.18280393,36.304913,49.8991394043,27.081099,20.361025,21.898852,26.307537,33.036907
cactus,contrast,6,4,0.19871277959639494,0.5167338227300811,0.49531812,0.25193758,46.300591,58.3813095093,31.653291,24.260152,25.891803,30.683219,38.384851
child_swimming,AWGN,1,1,0.0,0.0284566733229592,0.00299342,0.02077531,1.6709009999999997,1.4526848793,0.653767,0.514545,0.550403,0.640818,0.770079
child_swimming,AWGN,1,2,0.0647698608157401,0.120206940514764,0.0106242,0.05969157,2.6558919999999997,2.453589201,1.175324,0.96511,1.019292,1.155987,1.350694
child_swimming,AWGN,1,3,0.0927952856005304,0.271600187831321,0.03124814,0.13296936,4.554103,3.5252485275,1.862272,1.602292,1.667809,1.835204,2.083803
child_swimming,AWGN,1,4,0.120537769001888,0.412687363061226,0.07067141,0.21894474,7.015196,5.5443997383,2.760076,2.367279,2.445725,2.677751,3.156752
child_swimming,AWGN,1,5,0.110791004967431,0.4885606269012371,0.14068902,0.31414917,10.287056,8.9901151657,4.315912,3.494414,3.616732,4.087867,5.243138
child_swimming,JPEG,2,1,0.00102885270590812,0.0288596651128422,0.00044021,0.01205643,1.840241,1.7117670774,0.514642,0.261218,0.304897,0.472149,0.766879
child_swimming,JPEG,2,2,0.00299856846706559,0.0298684253942733,0.00504067,0.03940949,2.352986,2.1994729042,0.870122,0.712347,0.736726,0.821173,1.052467
child_swimming,JPEG,2,3,0.149270620964057,0.23553049595609804,0.02419294,0.08992391,4.252537,3.8339226246,1.706246,1.496492,1.535567,1.656998,1.926173
child_swimming,JPEG,2,4,0.0779467027367552,0.5144537397471539,0.12095145,0.20496969,10.379127,10.4189910889,4.62796,3.825606,3.979007,4.474375,5.430499
child_swimming,JPEG,2,5,0.0529741361511865,0.695729796611581,0.28510634,0.30305195,23.994106,25.2381362915,10.048031,7.209907,7.675522,9.474739,12.993831
child_swimming,jpeg2000,3,1,0.0005266917779192968,0.0286594500246243,0.00272362,0.01575265,1.827477,1.867130518,0.66452,0.488398,0.52636,0.635134,0.832067
child_swimming,jpeg2000,3,2,0.0650616210594276,0.042940192224216,0.01323057,0.05364397,4.218812000000001,4.0350451469,1.493797,1.108199,1.195155,1.436165,1.850071
child_swimming,jpeg2000,3,3,0.0661886599097052,0.322600395167065,0.05721366,0.13430079999999997,10.303346000000001,9.8116674423,3.51919,2.554847,2.764362,3.35372,4.439488
child_swimming,jpeg2000,3,4,0.0594123868464904,0.546621921575973,0.17777874,0.23914613,25.738966,22.9094085693,7.382943,4.983866,5.358999,6.730099,10.059732
child_swimming,jpeg2000,3,5,0.0005266917779192652,0.7658753367351658,0.68125522,0.44544576,65.689651,57.4716033936,20.556872,14.10783,15.349119,19.2823,27.039198
child_swimming,fnoise,4,1,0.00827581394068995,0.0317252715018292,0.00707764,0.01175831,4.296035,4.8054084778,2.197022,1.558578,1.710426,2.123532,2.757108
child_swimming,fnoise,4,2,0.136059925828044,0.22611612421691896,0.02541733,0.03553594,8.555096,8.6337757111,4.332447,3.017897,3.344907,4.238137,5.414297
child_swimming,fnoise,4,3,0.153984473870943,0.375526426347666,0.07273231,0.08367384,13.307182000000001,15.0025863647,7.011344,5.091127,5.551833,6.802903,8.679295
child_swimming,fnoise,4,4,0.0685888635641257,0.5704492972552629,0.18313135,0.1703458,20.690296,22.3746452332,10.437483,7.609596,8.255007,10.08049,12.976953
child_swimming,fnoise,4,5,0.0760984570322844,0.6991148569270469,0.35500958,0.26792991,34.645184,34.8056945801,17.372223,12.233021,13.464428,16.950572,21.701668
child_swimming,BLUR,5,1,0.00827581394068995,0.0317252715018292,0.00241523,0.00511247,1.2572729999999999,1.2664840221,0.518145,0.367587,0.402245,0.500953,0.651239
child_swimming,BLUR,5,2,0.113960893579788,0.187155648168429,0.00911096,0.018938999999999998,2.1793549999999997,2.3343687057,0.976774,0.730967,0.788964,0.948562,1.192798
child_swimming,BLUR,5,3,0.143228471170326,0.290015982427698,0.03265197,0.06450854,3.9844,4.3733549118,1.935156,1.539607,1.636711,1.891283,2.277474
child_swimming,BLUR,5,4,0.12788153514770598,0.484981242549448,0.11315521,0.17753153,10.695022999999999,8.7615604401,4.305523,3.518889,3.718866,4.225577,4.972128
child_swimming,BLUR,5,5,0.0077836164689390405,0.758275259483234,0.64108215,0.42746952,98.26769300000001,63.001373291,24.888214,17.044509,18.87242,23.869181,31.923041
child_swimming,contrast,6,1,0.113611120607468,0.14330813408892998,0.01228508,0.02383929,9.276326,12.0707826614,5.393766,3.396197,3.830074,5.164747,7.186478
child_swimming,contrast,6,2,0.0904346325028206,0.289023048517029,0.08433868,0.07514137,22.514069,33.1164169312,14.290446,8.418409,9.634569,13.700885,19.535884
child_swimming,contrast,6,3,0.0496056942630642,0.553582613344769,0.45454143,0.26977663,45.486919,69.7974777222,29.0399,17.565002,19.858645,27.738442,39.522613
child_swimming,contrast,6,4,0.149555183847477,0.565117894189569,0.74837253,0.39098365,61.494915,91.2455215454,35.012532,21.838349,24.469893,33.323362,47.24434
couple,AWGN,1,1,0.0041517271309421,0.005538606641200029,0.00250435,0.02180365,1.878266,1.4795949459,0.689804,0.571566,0.598818,0.672926,0.797667
couple,AWGN,1,2,0.0576596433986224,0.10902933591604902,0.00899979,0.06156816,2.9964419999999996,2.4347779751,1.203698,1.053621,1.088341,1.182356,1.340397
couple,AWGN,1,3,0.0599930559579231,0.20435641205905106,0.02503988,0.12736221,4.720818,3.3954675198,1.873243,1.691867,1.732153,1.845009,2.042567
couple,AWGN,1,4,0.0412936156753563,0.325231335775214,0.05887956,0.21512012,7.147252000000001,5.6001672745,3.040902,2.672049,2.747282,2.979772,3.395653
couple,AWGN,1,5,0.0491625283342774,0.46960751314474,0.11432472,0.2993138,10.065995,9.3930158615,5.025482,4.088383,4.30528,4.94258,5.828587
couple,JPEG,2,1,0.0,0.0021535744157853893,0.00054834,0.00911523,1.014966,0.9822860956,0.355966,0.284131,0.294687,0.332308,0.440903
couple,JPEG,2,2,0.0358653804286651,0.0339511551540109,0.00495469,0.03123218,2.195869,1.8106496334,0.880359,0.776115,0.795651,0.85696,0.988466
couple,JPEG,2,3,0.0484766660702289,0.258088253903842,0.03006847,0.08119183,5.336842,5.2660713196,2.152087,1.8823,1.926369,2.071076,2.458817
couple,JPEG,2,4,0.0453775917679824,0.586039962910928,0.15665889,0.19307754,15.564122,15.5424900055,6.102445,5.008321,5.184886,5.797492,7.324957
couple,JPEG,2,5,0.0530524686981681,0.723660258325963,0.25980936,0.246648,25.269663,22.5107154846,8.501103,6.854589,7.127153,8.066282,10.309874
couple,jpeg2000,3,1,0.0,0.00214070223928198,0.00260666,0.01601665,1.8682490000000003,2.1344406605,0.735992,0.579754,0.610579,0.702392,0.895005
couple,jpeg2000,3,2,0.0614322378663506,0.0725197717183537,0.01383489,0.04863842,4.3884739999999995,4.126996994,1.612126,1.301678,1.362189,1.54811,1.926079
couple,jpeg2000,3,3,0.0816265314002535,0.385885094412195,0.04937161,0.09969982,9.722760000000001,9.3166036606,3.419137,2.652706,2.778312,3.221289,4.25781
couple,jpeg2000,3,4,0.0483426063232918,0.630620084618958,0.15648084,0.18791465,21.859276,27.0382003784,7.81001,5.444741,5.779765,6.97696,10.673305
couple,jpeg2000,3,5,0.00332316171617172,0.8048543740374671,0.47489111,0.33687514,87.686111,61.7524414063,18.875592,11.973223,13.156199,17.24226,26.228318
couple,fnoise,4,1,0.0196385060355924,0.0115359070349252,0.00420641,0.01024121,3.849138,4.8778448105,2.195403,1.456289,1.624717,2.120194,2.841297
couple,fnoise,4,2,0.0406848781638404,0.0888243173072248,0.01499032,0.02880507,6.299414,8.103102684,3.962114,2.833499,3.106609,3.871253,4.90848
couple,fnoise,4,3,0.0591931292925991,0.264691120155538,0.04951595,0.08101110000000002,11.843598,15.4023971558,7.05359,4.834949,5.324738,6.80857,9.027463
couple,fnoise,4,4,0.0804860503767635,0.467048837936729,0.10892319,0.14533161,16.387983,17.800163269,9.450983,7.014916,7.600482,9.256835,11.495633
couple,fnoise,4,5,0.121879652605719,0.63879853653337,0.2431657,0.24875467,29.898645000000002,38.9470214844,17.792232,12.273484,13.561688,17.228945,22.586065
couple,BLUR,5,1,0.0560674161182062,0.0470460676579297,0.00278314,0.00770293,1.585744,1.3537828922,0.594621,0.467276,0.497804,0.580801,0.705259
couple,BLUR,5,2,0.0791824301272475,0.249072246670207,0.01123598,0.02815736,3.503994,2.919482708,1.301479,1.028596,1.095333,1.273161,1.535942
couple,BLUR,5,3,0.072954867551433,0.40809981831480896,0.04256399,0.08067463,8.990763000000001,6.5314760208,3.017528,2.385404,2.544001,2.957433,3.55115
couple,BLUR,5,4,0.0107510571633923,0.588776683388129,0.14562348,0.17974089,27.334640999999998,18.9631061554,7.966927,5.976369,6.444932,7.709071,9.746777
couple,BLUR,5,5,0.0179805021133993,0.785377923684548,0.44335216,0.3071879,89.348816,59.2185058594,21.360554,14.782629,16.245197,20.365705,27.47076
couple,contrast,6,1,0.0447534936953042,0.0972682493240859,0.006492,0.02682131,6.4614769999999995,9.224363327,5.625876,4.16009,4.575162,5.598326,6.704142
couple,contrast,6,2,0.0256498351330783,0.209819363713172,0.03883426,0.06394143,14.987666,23.0195617676,13.818181,9.955746,11.031412,13.748066,16.675066
couple,contrast,6,3,0.0797577565877452,0.352457767221634,0.17571577,0.14238811,28.834051000000002,48.1582984924,27.351145,19.411117,21.528424,27.122654,33.402357
couple,contrast,6,4,0.10827961626255303,0.416757400442324,0.25875076,0.17925813,34.208015,57.1344337463,31.777807,22.664047,25.037994,31.454187,38.841241
elk,AWGN,1,1,0.0406496010853664,0.0333195847909936,0.00291975,0.02824137,1.9698950000000002,1.6761559248,0.750032,0.583786,0.624138,0.732876,0.893083
elk,AWGN,1,2,0.0186441968870217,0.0652357514429616,0.00974379,0.07706616,3.204338,2.6122226715,1.273954,1.05705,1.108495,1.249317,1.464049
elk,AWGN,1,3,0.10001389142902302,0.171902653306978,0.02829711,0.16053357,5.564825,4.3683786392,2.033496,1.789545,1.844052,1.996659,2.259778
elk,AWGN,1,4,0.129785936528895,0.236538863271677,0.06776025,0.2529098,9.013225,5.4834527969,3.216624,2.919381,2.992868,3.185003,3.472
elk,AWGN,1,5,0.108440783955036,0.357940788495948,0.13486719,0.35118772,10.877528,9.3355884552,5.589662,4.916078,5.096214,5.543781,6.128991
elk,JPEG,2,1,0.0423363147004218,0.0323705390206845,0.00032484,0.01014465,0.609066,0.6212372184,0.243847,0.20751,0.214021,0.235154,0.282366
elk,JPEG,2,2,0.0839120400505457,0.0681998368929726,0.00730235,0.05180959,2.785603,2.510740757,1.072126,0.917861,0.948436,1.041936,1.226005
elk,JPEG,2,3,0.0572403381134268,0.21995926218453,0.03934011,0.10833185,6.526383,6.4375162125,2.547826,2.180849,2.242432,2.441004,2.960041
elk,JPEG,2,4,0.115721493929856,0.5496716837732171,0.17318175,0.22102583,17.670839,15.3709354401,6.595139,5.448459,5.658465,6.336316,7.790635
elk,JPEG,2,5,0.0393570737566765,0.7102203909627421,0.31261801,0.27648734,27.587669,23.889509201,9.547116,7.959092,8.238048,9.136015,11.267286
elk,jpeg2000,3,1,0.0433677327132788,0.0269425924278488,0.00293956,0.02383182,2.013471,1.9862655401,0.800914,0.586877,0.6361,0.774957,0.991687
elk,jpeg2000,3,2,0.0226649474415027,0.0743799975314861,0.01463397,0.06514500000000001,5.481308,4.7537879944,1.810978,1.329181,1.43098,1.731527,2.270426
elk,jpeg2000,3,3,0.0359728834623444,0.245089322996137,0.06184318,0.11789747,11.169464999999999,12.8137836456,3.943548,2.905654,3.063497,3.613739,5.153407
elk,jpeg2000,3,4,0.0999829694564668,0.545794091063858,0.25044343,0.23532113,36.756413,27.9477996826,9.99741,7.135471,7.655211,9.381063,12.955957
elk,jpeg2000,3,5,0.0,0.810572578968792,0.85903758,0.41718457,93.320122,73.8466339111,24.595866,16.547593,18.061414,22.885191,32.840994
elk,fnoise,4,1,0.0382454905939904,0.0464706253702596,0.0050391,0.01318138,4.28969,4.8463902473,2.22229,1.598356,1.725438,2.11407,2.827361
elk,fnoise,4,2,0.140344044929625,0.24667830303663896,0.01959167,0.04296017,7.817052,9.4283590317,4.509905,3.083786,3.443599,4.411635,5.67448
elk,fnoise,4,3,0.0204401100399205,0.370893524367276,0.06032027,0.11093835,14.573364000000002,15.4825935364,7.919173,5.604207,6.16949,7.727761,9.860268
elk,fnoise,4,4,0.0879559605438011,0.483851908908206,0.14426968,0.19818629,17.856035000000002,20.8250427246,10.294343,7.927236,8.484682,10.019981,12.378367
elk,fnoise,4,5,0.0786232692290458,0.64494775605763,0.28746606,0.30326178,31.873075,38.5205421448,18.537185,13.065909,14.401417,18.049307,23.160832
elk,BLUR,5,1,0.0435607502052002,0.0442547524477094,0.00279512,0.00754829,1.4840799999999998,1.5043671131,0.580604,0.45887,0.483844,0.549039,0.708929
elk,BLUR,5,2,0.0723912067740067,0.121626188415041,0.01135356,0.02637178,3.4239290000000002,3.0495278835,1.226369,1.001081,1.053861,1.186831,1.438414
elk,BLUR,5,3,0.0779641562249012,0.247087236647142,0.04406008,0.07650316,7.109665,6.1885080338,2.753876,2.268561,2.39893,2.710969,3.15173
elk,BLUR,5,4,0.0773599395136079,0.404820796364656,0.1748617,0.19296809,24.964558,18.5639839172,7.939885,6.085595,6.547572,7.721752,9.55033
elk,BLUR,5,5,0.0413862632265516,0.7628719627380469,0.71926563,0.38044308,111.316872,75.435546875,29.438431,19.317268,21.53959,28.019899,38.755803
elk,contrast,6,1,0.0399017786997998,0.0755422522878731,0.011014,0.03183558,6.661637,8.3851413727,5.19917,4.206212,4.524585,5.189212,5.883714
elk,contrast,6,2,0.0730865926480744,0.20036881507944604,0.06965976,0.07659738,15.344144,25.1794986725,12.748325,10.096558,10.911684,12.683545,14.649746
elk,contrast,6,3,0.12683699189741302,0.3991100981882361,0.39037674,0.22126691,35.737877000000005,71.1215820313,28.009518,21.093077,22.786426,26.942189,34.299939
family,AWGN,1,1,0.0584977869593914,0.0877919029883652,0.00476805,0.04842252,3.049927,2.1144697666,1.096601,0.975074,1.008832,1.086158,1.194814
family,AWGN,1,2,0.0850536387212723,0.149678742425634,0.01671706,0.13921133,5.210447,3.2066893578,1.77192,1.632181,1.666456,1.754259,1.895046
family,AWGN,1,3,0.0659760782524627,0.274742248745739,0.05109702,0.29316279999999995,10.754659,4.4834156036,2.685899,2.562553,2.589949,2.666019,2.801729
family,AWGN,1,4,0.0733202056297886,0.375345553920855,0.12190307,0.44289595,16.378298,6.2305994034,4.183436,3.967714,4.021228,4.160601,4.368479
family,AWGN,1,5,0.0865787375225693,0.479589314225412,0.26958823,0.5693752,27.180721000000002,10.7178735733,7.187684,6.665544,6.825883,7.174017,7.563151
family,JPEG,2,1,0.0227711088159517,0.0220047876728675,0.00084415,0.01161408,1.9993,2.0066218376,0.614537,0.33251,0.379452,0.563841,0.900318
family,JPEG,2,2,0.0589371502066915,0.134202291817488,0.01128684,0.07968431,3.841015,3.4338555336,1.651023,1.441833,1.495733,1.624617,1.832718
family,JPEG,2,3,0.101756767331915,0.6467256771618239,0.09918939999999998,0.20226536,15.849372,25.4940357208,7.498327,4.843265,5.193915,6.381563,10.919504
family,JPEG,2,4,0.0449351614545185,0.7617707935502429,0.18952312,0.29244443,25.499743,28.7411899567,13.997892,9.061223,10.264452,13.749333,17.979892
family,JPEG,2,5,0.0594029416994303,0.8462638682915141,0.27990185,0.26455998,38.647671,42.7852287292,20.414509,13.315241,15.494137,20.386775,25.362616
family,jpeg2000,3,1,0.0472505010379338,0.044337131508498,0.00542428,0.05052662,4.983847,4.8642220497,1.545133,1.161049,1.253559,1.458065,1.923776
family,jpeg2000,3,2,0.0640502305258536,0.23753765593211104,0.02245478,0.12648346,9.185213000000001,8.930888176,3.542637,2.349653,2.647698,3.446978,4.533234
family,jpeg2000,3,3,0.0191755187863785,0.5587130115375861,0.06600233,0.18529082,28.322392999999998,18.1537227631,6.453007,4.000591,4.524841,6.104628,8.729552
family,jpeg2000,3,4,0.0752349624751513,0.7619545625997041,0.17999895,0.26645996,78.791107,65.2176437378,17.862905,7.978482,9.870002,16.114717,27.603996
family,jpeg2000,3,5,0.0,0.97712250558615,0.41830987,0.37792427,152.087097,111.5852508545,37.828353,18.057486,23.210266,36.418395,53.856398
family,fnoise,4,1,0.0608417472844397,0.169832890957368,0.01079694,0.03657474,4.398244999999999,4.8572206497,2.412058,1.764712,1.933946,2.358003,2.944227
family,fnoise,4,2,0.0180089191904653,0.271891858314993,0.03677175,0.09576859,10.607388,7.8010005951,3.98881,3.069686,3.308395,3.902473,4.755563
family,fnoise,4,3,0.111749343754879,0.447986693842836,0.11945681,0.21813218,34.239315000000005,18.2314414978,8.795644,5.949472,6.694286,8.596681,11.095965
family,fnoise,4,4,0.13899197289238502,0.568643148741116,0.31203417,0.39064565,33.382286,36.0593338013,15.061938,9.319581,10.619125,14.481285,20.085405
family,fnoise,4,5,0.144628757385716,0.680635626425073,0.73665049,0.57319991,78.951759,42.292766571,18.141758,12.273716,13.467075,17.259849,23.698351
family,BLUR,5,1,0.017015357017522,0.0369668731996882,0.00320149,0.01719176,3.053636,2.3549127579,0.91988,0.523307,0.621485,0.892618,1.245537
family,BLUR,5,2,0.0776556041999976,0.149343389617386,0.01296358,0.06547261,6.293871,4.9456090927,1.915783,1.226445,1.403426,1.861728,2.482196
family,BLUR,5,3,0.0630655312567963,0.262240257890446,0.04641711,0.1325303,18.085210999999997,13.0297040939,4.912927,2.912886,3.475247,4.787764,6.47577
family,BLUR,5,4,0.157989713333583,0.5383654566708079,0.1523484,0.23288075,109.103973,67.4418106079,21.608311,9.448981,12.876242,20.690134,31.258556
family,BLUR,5,5,0.102503834021364,0.8562562552214101,0.34908735,0.33785743,160.710464,122.795135498,42.360172,19.491701,26.420257,41.12679,59.533471
family,contrast,6,1,0.0147136468810166,0.0268577355332394,0.0034426,0.17194782,8.660803999999999,9.7739572525,6.048775,4.743657,5.13635,6.01945,6.990525
family,contrast,6,2,0.0683693113229309,0.144775755100393,0.021199799999999998,0.27346093,20.197468,23.9194450378,14.842631,11.523697,12.487689,14.72838,17.311823
family,contrast,6,3,0.0513509258568338,0.279522696481041,0.11599714,0.37226653,38.13208,58.083278656,34.151078,25.317208,27.70151,33.66148,41.090245
family,contrast,6,4,0.103975067859285,0.3785073937305229,0.20836974,0.42725593,48.340034,80.115852356,49.582762,35.833953,39.832756,49.347109,59.568419
fisher,AWGN,1,1,0.0404024553330558,0.0523535406880391,0.00491037,0.0429296,2.135135,1.893689394,0.930561,0.804638,0.836585,0.916561,1.038538
fisher,AWGN,1,2,0.0905675128189168,0.130218725308001,0.01730298,0.12094769999999999,4.032894000000001,2.8688297272,1.53121,1.370393,1.410096,1.511593,1.671941
fisher,AWGN,1,3,0.104887103372624,0.216469517836434,0.04889305,0.24397122,6.335205,4.2070913315,2.204578,2.032041,2.071682,2.178974,2.363078
fisher,AWGN,1,4,0.137327728746079,0.312142649948175,0.11363215,0.36931818,10.250589999999999,5.3196649551,3.053224,2.835972,2.881674,3.014882,3.263117
fisher,AWGN,1,5,0.209321487519262,0.440315296932344,0.22954909,0.48696039,15.460315,8.3473548889,4.708522,3.949309,4.092422,4.595248,5.437898
fisher,JPEG,2,1,0.0124869743871077,0.008108853922375559,0.00319428,0.03594156,2.686645,2.2920632362,0.845503,0.683542,0.710776,0.795652,1.03008
fisher,JPEG,2,2,0.0455312304512863,0.180488592633935,0.02649207,0.09437185,9.753397,7.4420576096,2.586862,2.087649,2.149271,2.364223,3.247093
fisher,JPEG,2,3,0.18755462521059,0.517847849276332,0.11431441,0.19723864,15.493081,14.0520133972,7.159748,5.303405,5.686453,6.961089,8.831704
fisher,JPEG,2,4,0.126533063379217,0.724554720382649,0.44652108,0.35204885,40.731998,55.2587509155,23.101636,15.630395,17.274827,22.066347,29.963733
fisher,JPEG,2,5,0.12358602361667,0.7906815447755731,0.46374899,0.36235002,41.564701,55.2576751709,23.201949,15.868664,17.468555,22.1577,29.979593
fisher,jpeg2000,3,1,0.0132669878133724,0.0081251237218217,0.00700851,0.05044106,3.071374,3.3302092552,1.401353,1.120616,1.186836,1.365379,1.651845
fisher,jpeg2000,3,2,0.0129094334051141,0.176318717207852,0.03855079,0.1005868,8.243464,8.3054084778,3.155283,2.508231,2.624446,3.009348,3.832053
fisher,jpeg2000,3,3,0.0640718468951147,0.517953503002079,0.13929644,0.20832474,35.696201,27.275177002,8.665314,5.579439,6.190453,8.083795,11.721695
fisher,jpeg2000,3,4,0.0666331949286666,0.8084287570154409,0.3297265,0.3111472,85.545715,71.9839019775,23.47787,11.456432,13.776107,21.840146,34.817359
fisher,jpeg2000,3,5,0.0,0.972080040982288,0.5833334,0.38602967,120.891182,138.7086334229,44.714908,24.525569,27.34089,40.670141,66.133694
fisher,fnoise,4,1,0.0235206527110862,0.0660595284680719,0.01099739,0.02300043,4.3819930000000005,4.28667593,2.162952,1.612612,1.741426,2.112056,2.635375
fisher,fnoise,4,2,0.174944135584418,0.270288031489073,0.04127901,0.07062924,8.585367999999999,8.6847457886,4.170038,3.119569,3.355354,4.04096,5.113799
fisher,fnoise,4,3,0.18168263992920305,0.402802224398784,0.11704858,0.17503601,15.350413,14.436580658,7.524593,5.513173,6.01693,7.385884,9.170966
fisher,fnoise,4,4,0.20478305483373704,0.4873715042317829,0.30217954,0.32518529,24.920658,22.7519493103,11.073992,8.244401,8.936011,10.827208,13.458755
fisher,fnoise,4,5,0.19073960259780606,0.606522627458795,0.62272924,0.48073977,31.166149,34.6649169922,17.41942,12.940143,14.108277,17.121881,21.028101
fisher,BLUR,5,1,0.0512579374249627,0.0557594276824209,0.00489689,0.02515534,3.089789,2.8045461178,0.903542,0.613639,0.660945,0.832975,1.216708
fisher,BLUR,5,2,0.16343881575940195,0.361151074091483,0.02318244,0.08846764,7.459227,6.1762466431,2.401528,1.653296,1.806329,2.293677,3.104579
fisher,BLUR,5,3,0.17229073718217305,0.583246997401268,0.10346547,0.18620722,37.98542,27.9080867767,9.397284,5.247092,6.23936,8.943206,13.009288
fisher,BLUR,5,4,0.0873774337642547,0.800441857479803,0.29597401,0.29160242,106.68016100000001,121.7595062256,35.644938,14.213161,18.807226,32.765057,55.362532
fisher,BLUR,5,5,0.0603510542358663,0.912743068999973,0.52831252,0.38027917,126.10874199999999,165.1148223877,54.930635,22.567501,29.596565,50.915141,84.2802
fisher,contrast,6,1,0.0533247930068049,0.0904367961732884,0.00905368,0.05889597,10.200455,14.448097229,8.032324,4.614716,5.774965,8.183731,10.138276
fisher,contrast,6,2,0.129576197101469,0.212384792163062,0.05293112,0.10697002,23.70956,37.4269752502,21.06706,11.606841,14.84282,21.463184,26.895176
fisher,contrast,6,3,0.182219212435745,0.34155551194714,0.23386031,0.21916761,49.626049,82.0732421875,42.731788,23.308804,29.694402,43.332166,55.168794
fisher,contrast,6,4,0.210350470799892,0.389413282247396,0.33305195,0.2725117,61.338127,95.2369689941,49.50344,27.143667,34.351032,50.108287,64.051001
foxy,AWGN,1,1,0.0205010399445816,0.0135290243153166,0.00193486,0.01963291,1.603575,1.4506207705,0.62588,0.45614,0.502708,0.613754,0.76118
foxy,AWGN,1,2,0.0567253888138675,0.0636169273447301,0.00738172,0.05812899999999999,2.928575,2.4303324223,1.160113,0.894244,0.969726,1.145328,1.365284
foxy,AWGN,1,3,0.103732109230035,0.13646912702195502,0.02092683,0.1188307,5.171261,3.7958946228,1.909136,1.532699,1.641112,1.892996,2.193301
foxy,AWGN,1,4,0.13997576539063195,0.250446077455242,0.04954396,0.19532278,8.176039,5.7150454521,3.256873,2.614467,2.807788,3.24927,3.713562
foxy,AWGN,1,5,0.13820957058954902,0.38116290911022105,0.10125348,0.27846372,11.699465,9.860496521,5.738429,4.489612,4.886039,5.751125,6.578124
foxy,JPEG,2,1,0.000988082823629052,0.0160438392210166,0.00038368,0.01128489,1.321421,1.2276237011,0.551801,0.341469,0.398472,0.543045,0.713888
foxy,JPEG,2,2,0.0848979217909585,0.0749385341159804,0.00181086,0.024487900000000003,1.561182,1.3827035427,0.641827,0.525485,0.550519,0.624522,0.75044
foxy,JPEG,2,3,0.154021328152935,0.154161705777543,0.01019565,0.05253979,3.238346,2.8026969433,1.193481,1.040448,1.069989,1.158867,1.351587
foxy,JPEG,2,4,0.153719101389102,0.322036595181145,0.04020638,0.10051817,7.599594000000001,5.1286244392,2.319388,2.019458,2.072594,2.24289,2.64268
foxy,JPEG,2,5,0.051370115559356,0.551065343403553,0.14984182,0.20133736,14.956209,13.7554759979,5.422577,4.512341,4.67388,5.19336,6.400492
foxy,jpeg2000,3,1,0.0,0.0154107631767076,0.0017898,0.01376394,1.601107,1.6715471745,0.637857,0.441266,0.489289,0.615648,0.808634
foxy,jpeg2000,3,2,0.0527180988710354,0.0562978052179906,0.00714478,0.03810617,3.393497,3.1835551262,1.284484,0.90346,0.994346,1.240485,1.618621
foxy,jpeg2000,3,3,0.040230557681117,0.17876166899906198,0.02823122,0.07664335,10.492769000000001,8.6300382614,2.642488,1.825726,1.990095,2.467063,3.470307
foxy,jpeg2000,3,4,0.0925405771751056,0.37920259270407,0.07675711,0.12954317,19.036703,16.7123336792,4.751713,3.119982,3.364189,4.226593,6.664357
foxy,jpeg2000,3,5,0.0,0.6090299196336441,0.21471841,0.21904529,25.912155,23.5196323395,8.258723,5.77347,6.216919,7.746601,10.81265
foxy,fnoise,4,1,0.0330136466863952,0.0227379851309874,0.0036468000000000004,0.01128551,4.262734,5.0277452469,2.150494,1.458555,1.629157,2.085629,2.736697
foxy,fnoise,4,2,0.0806577123691649,0.0921669141839764,0.01313917,0.03330324,7.170278999999999,7.4526433945,3.846743,2.804053,3.064446,3.763816,4.711966
foxy,fnoise,4,3,0.125109659511748,0.33270922070666903,0.04256576,0.08651333,14.984829999999999,15.9957866669,7.444056,4.851388,5.460593,7.213687,9.657888
foxy,fnoise,4,4,0.14730837277468398,0.4009782521445249,0.09989228,0.15508249,20.481213,23.4748802185,11.77,8.291751,9.20994,11.564281,14.53578
foxy,fnoise,4,5,0.008348128767797341,0.5758554035881539,0.21082718,0.2553739,36.504177,35.5123214722,17.634314,12.475174,13.726462,17.13533,22.041151
foxy,BLUR,5,1,0.00103955298999675,0.0158619581637846,0.00114961,0.00229009,1.414593,1.2400858402,0.548922,0.37225,0.417235,0.528143,0.701387
foxy,BLUR,5,2,0.103798612393412,0.109800030178751,0.00412341,0.00780606,2.589481,2.2447164059,0.992145,0.689099,0.766436,0.954666,1.255334
foxy,BLUR,5,3,0.124429201420806,0.17980097941009598,0.01417116,0.02658462,4.433445,3.7880477905,1.690305,1.241754,1.361043,1.634902,2.074971
foxy,BLUR,5,4,0.146678718373436,0.290320136434221,0.04220642,0.07400657,6.953875,6.192779541,2.744134,2.180076,2.350284,2.700073,3.182045
foxy,BLUR,5,5,0.113319712920179,0.4418403167510129,0.13424609,0.1775115,13.203269,11.0347423553,5.349245,4.406325,4.701446,5.298382,6.047905
